"scientific","rgn_id","id","year","area_km2","category","trend"
"""Sula variegata (Tschudi, 1843)""",21,2158,2019,1.5,0,0
"""Sula variegata (Tschudi, 1843)""",4,1706,2019,107.4,0,0
"""Sula variegata (Tschudi, 1843)""",25,1487,2010,35.8,0,0
"""Sula variegata (Tschudi, 1843)""",27,1490,2009,176.1,0,0
"""Sula variegata (Tschudi, 1843)""",17,1367,2008,189,0,0
"""Tachyeres patachonicus (King, 1831)""",23,2915,2021,216,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",14,2273,2021,33.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",19,3029,2021,208.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4510,2021,58.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",20,4041,2021,218,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,2002,2021,124,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",20,3703,2021,19.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4398,2021,35.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2914,2021,158.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2803,2021,72.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1958,2021,4.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1731,2021,37.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",19,3142,2021,7.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1287,2021,87.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",21,2044,2021,139,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,1953,2021,95.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,2176,2021,9.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",1,1594,2021,96,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",34,3716,2021,128.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2805,2021,117.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2802,2021,4.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",36,1188,2021,46.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",21,2157,2021,25.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1193,2019,60.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1776,2019,122.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1317,2019,57.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,966,2019,57.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2806,2019,136.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2804,2019,119.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1092,2019,73.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",34,3828,2019,2.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1550,2019,34.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",35,1887,2019,16.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1618,2019,118.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",28,1596,2018,88.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,2066,2021,42.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",29,1599,2018,124.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1310,2018,13.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",1,1368,2018,115,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2695,2018,183.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,3041,2018,92.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",13,1382,2018,142.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,979,2017,91.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1091,2017,71.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,3026,2017,87.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,1833,2017,81,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,3492,2021,10.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,3148,2021,155.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1315,2018,108.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",34,3489,2021,156.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,2001,2021,77.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4624,2021,48,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2014,2020,89,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4851,2020,140.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4172,2020,46.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,1952,2020,82.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4284,2020,52,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",19,3030,2020,209.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",36,1412,2020,6.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,1946,2020,48.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",27,1489,2019,64.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",34,2922,2019,9.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",8,1834,2019,120,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",32,3701,2011,150.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1775,2011,105.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1079,2010,7.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2918,2010,224,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",27,1377,2010,54.5,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,938,2010,72.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1094,2009,72.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1549,2009,26.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,941,2009,66,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,965,2009,60.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",20,3816,2009,144.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",35,1660,2008,32.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,3266,2006,31,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",5,1485,2016,78.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,4737,2016,116.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",31,2573,2016,25.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,2004,2016,56.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,2807,2015,189.7,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1551,2015,31,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1398,2015,103.8,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1889,2015,145.4,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",23,3033,2014,58.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,1887,2014,28.6,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",18,970,2017,110.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",34,3604,2021,22.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",32,3363,2017,105,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",20,3702,2012,111.1,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",3,3831,2017,10.2,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",15,2687,2014,141.9,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",2,1620,2013,60.3,0,-0.5
"""Tachyeres patachonicus (King, 1831)""",32,3025,2013,19.9,0,-0.5
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1368,2022,115,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1489,2021,64.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3260,2021,37.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",5,1485,2021,78.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2805,2021,117.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2807,2021,189.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1488,2021,22.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1503,2021,198,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1706,2021,107.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2045,2021,40.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2914,2021,158.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,1825,2021,157.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",24,1486,2022,86.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,1826,2021,188.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,1938,2021,199.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1254,2021,78.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2158,2021,27.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,1834,2021,120,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",29,1712,2021,129.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2463,2021,117.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",28,1596,2021,88.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",21,1931,2021,139.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",5,1373,2021,21,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,1833,2021,81,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1958,2021,4.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",19,3143,2021,122.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,2277,2021,3.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2273,2021,33.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",17,1366,2021,134.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1480,2021,55.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",28,1597,2021,15.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",17,1479,2021,52.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",7,1373,2021,24.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2803,2021,72.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",10,1598,2021,18,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1820,2021,154.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1281,2021,118.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,2053,2021,45.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1054,2021,90.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",5,1372,2021,19.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,937,2021,136.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1594,2021,96,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2802,2021,4.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",19,3142,2021,7.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1437,2021,62.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4510,2021,58.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",25,1601,2021,196.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",25,1487,2021,35.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1255,2021,26.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3492,2021,10.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2160,2021,119.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3376,2021,77.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,2924,2021,52.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,3148,2021,155.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4517,2021,149.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,2002,2020,124,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",19,3029,2020,208.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1329,2020,90.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",35,1660,2020,32.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2013,2020,28.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2014,2020,89,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,1559,2020,53.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1932,2020,200.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2046,2020,84.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2047,2020,115.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",21,1818,2020,39.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4851,2020,140.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4624,2020,48,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2915,2020,216,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",13,1382,2020,142.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,2176,2020,9.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1931,2020,43,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,2066,2021,42.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1375,2021,4.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",7,1487,2021,7.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",21,2157,2021,25.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1594,2021,82.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1287,2021,87.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2808,2021,133.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2806,2021,136.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2694,2021,181,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",25,1488,2021,61.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",21,2044,2021,139,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3716,2021,128.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4398,2021,35.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3037,2021,61,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,1045,2021,124.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3489,2021,156.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",24,1373,2021,24.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,1386,2020,107.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,1272,2020,73.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1490,2020,176.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,3026,2019,87.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",25,1375,2019,9.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1377,2019,54.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1167,2019,92.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3041,2019,92.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1776,2019,122.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1317,2019,57.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,943,2019,64.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3038,2019,51.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,830,2019,96.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1889,2019,145.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2129,2019,90.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1193,2019,60.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2275,2019,51.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1053,2019,138.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,409,2019,55.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1092,2019,73.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,864,2019,84.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1819,2019,52.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1099,2019,135.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1777,2019,78.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,1184,2019,88.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2128,2021,149.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1550,2019,34.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",10,1485,2019,34.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1039,2019,179.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2016,2019,83.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,1906,2019,139.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2241,2019,209.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2017,2019,105.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",11,1484,2019,32,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1316,2019,46.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,1905,2019,159,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2468,2019,191.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",21,2158,2019,1.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1665,2019,65.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2048,2019,167.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3832,2018,61,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3945,2018,72.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,1832,2018,172.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3720,2018,66.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1091,2018,71.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1481,2018,16,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3602,2018,116.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",19,3030,2018,209.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",19,3369,2018,145.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,966,2018,57.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3262,2018,204.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",28,1823,2018,178.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1279,2018,65,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1198,2018,64.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1326,2018,125.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,384,2018,159.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3153,2018,108.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1310,2018,13.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1392,2018,165.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,2587,2018,149.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",20,3703,2018,19.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",31,2459,2018,173.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,2247,2018,102.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1090,2017,71.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4737,2017,116.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,3027,2017,163.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2015,2017,23.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3831,2017,10.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3604,2017,22.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1707,2017,156.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1323,2017,114.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",11,1597,2016,27.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",5,1486,2016,26.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,730,2016,218.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,859,2016,106.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1168,2016,84.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,1446,2016,87.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3719,2016,7.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2357,2016,66.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,2361,2016,151.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,963,2016,101.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,969,2015,36.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,748,2015,163,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,860,2015,23.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1209,2015,122.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1094,2015,72.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1204,2015,89.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1096,2015,107.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1552,2015,75.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3379,2015,109.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1441,2015,32.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1439,2015,129,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1551,2015,31,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1398,2015,103.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",17,1254,2015,76,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,272,2015,27.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,2922,2015,9.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,964,2015,87.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1089,2015,55.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",32,3025,2014,19.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1286,2014,63.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1171,2014,43.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1051,2014,94.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3265,2014,2.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",5,1599,2014,49.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2804,2014,119.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",28,1710,2014,107.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",23,2576,2014,148.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",6,1828,2014,201.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1081,2013,93.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1315,2013,108.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3267,2013,119.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,614,2013,224.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,1189,2013,10.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2274,2013,44.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1715,2013,134.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1211,2013,107,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1325,2012,113,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",14,2276,2012,28.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",35,1774,2011,18.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1775,2011,105.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1318,2010,5.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,967,2010,42.5,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,971,2010,114.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,979,2010,91.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1079,2010,7.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1083,2010,43.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,858,2010,15.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,518,2010,30.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,973,2010,62.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1278,2010,23.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,938,2010,72.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",36,622,2010,75.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,980,2009,111.3,0.2,0
