"rgn_id","sector","year","jobs"
17,"Transporte",2017,0
17,"Transporte",2018,0
17,"Transporte",2019,0
17,"Transporte",2020,1
17,"Transporte",2021,1
17,"Alojamiento",2017,6
17,"Alojamiento",2018,13
17,"Alojamiento",2019,9
17,"Alojamiento",2020,7
17,"Alojamiento",2021,9
17,"Turismo",2017,0
17,"Turismo",2018,1
17,"Turismo",2019,0
17,"Turismo",2020,0
17,"Turismo",2021,0
18,"Pesca",2017,1234
18,"Pesca",2018,566
18,"Pesca",2019,1406
18,"Pesca",2020,484
18,"Pesca",2021,570
18,"Acuicultura",2017,621
18,"Acuicultura",2018,1657
18,"Acuicultura",2019,849
18,"Acuicultura",2020,859
18,"Acuicultura",2021,973
18,"Transporte",2017,53
18,"Transporte",2018,158
18,"Transporte",2019,245
18,"Transporte",2020,475
18,"Transporte",2021,571
18,"Alojamiento",2017,972
18,"Alojamiento",2018,2272
18,"Alojamiento",2019,2643
18,"Alojamiento",2020,1565
18,"Alojamiento",2021,2401
18,"Turismo",2017,257
18,"Turismo",2018,769
18,"Turismo",2019,901
18,"Turismo",2020,541
18,"Turismo",2021,863
19,"Pesca",2017,260
19,"Pesca",2018,44
19,"Pesca",2019,106
19,"Pesca",2020,42
19,"Pesca",2021,0
19,"Acuicultura",2017,1426
19,"Acuicultura",2018,1338
19,"Acuicultura",2019,162
19,"Acuicultura",2020,285
19,"Acuicultura",2021,0
19,"Transporte",2017,176
19,"Transporte",2018,146
19,"Transporte",2019,147
19,"Transporte",2020,158
19,"Transporte",2021,144
19,"Alojamiento",2017,78
19,"Alojamiento",2018,91
19,"Alojamiento",2019,174
19,"Alojamiento",2020,147
19,"Alojamiento",2021,195
19,"Turismo",2017,4
19,"Turismo",2018,13
19,"Turismo",2019,4
19,"Turismo",2020,0
19,"Turismo",2021,2
20,"Alojamiento",2017,39
20,"Alojamiento",2018,41
20,"Alojamiento",2019,30
20,"Alojamiento",2020,21
20,"Alojamiento",2021,18
20,"Pesca",2017,NA
20,"Pesca",2018,NA
20,"Pesca",2019,NA
20,"Pesca",2020,NA
20,"Pesca",2021,NA
20,"Acuicultura",2017,NA
20,"Acuicultura",2018,NA
20,"Acuicultura",2019,NA
20,"Acuicultura",2020,NA
20,"Acuicultura",2021,NA
20,"Transporte",2017,NA
20,"Transporte",2018,NA
20,"Transporte",2019,NA
20,"Transporte",2020,NA
20,"Transporte",2021,NA
21,"Pesca",2017,4962
21,"Pesca",2018,6819
21,"Pesca",2019,6511
21,"Pesca",2020,4106
21,"Pesca",2021,4880.5
21,"Acuicultura",2017,30462
21,"Acuicultura",2018,31215
21,"Acuicultura",2019,31458
21,"Acuicultura",2020,38709
21,"Acuicultura",2021,39207
21,"Transporte",2017,3945
21,"Transporte",2018,6962
21,"Transporte",2019,9212
21,"Transporte",2020,7962
21,"Transporte",2021,5284
21,"Alojamiento",2017,1303
21,"Alojamiento",2018,1237
21,"Alojamiento",2019,1122
21,"Alojamiento",2020,960
21,"Alojamiento",2021,1714
21,"Turismo",2017,127
21,"Turismo",2018,157
21,"Turismo",2019,173
21,"Turismo",2020,130
21,"Turismo",2021,153
22,"Pesca",2017,9
22,"Pesca",2018,0
22,"Pesca",2019,265
22,"Pesca",2020,289
22,"Pesca",2021,417
22,"Acuicultura",2017,3882
22,"Acuicultura",2018,3994
22,"Acuicultura",2019,3429
22,"Acuicultura",2020,4730
22,"Acuicultura",2021,4503.5
22,"Transporte",2017,38
22,"Transporte",2018,184
22,"Transporte",2019,676
22,"Transporte",2020,972
22,"Transporte",2021,1291
22,"Alojamiento",2017,1990
22,"Alojamiento",2018,2637
22,"Alojamiento",2019,2569
22,"Alojamiento",2020,1556
22,"Alojamiento",2021,1846
22,"Turismo",2017,173
22,"Turismo",2018,309
22,"Turismo",2019,924
22,"Turismo",2020,448
22,"Turismo",2021,824
23,"Pesca",2017,2571
23,"Pesca",2018,2737
23,"Pesca",2019,3152
23,"Pesca",2020,3795
23,"Pesca",2021,1540
23,"Acuicultura",2017,917
23,"Acuicultura",2018,926
23,"Acuicultura",2019,995
23,"Acuicultura",2020,842
23,"Acuicultura",2021,881
23,"Transporte",2017,278
23,"Transporte",2018,902
23,"Transporte",2019,968
23,"Transporte",2020,754
23,"Transporte",2021,1099
23,"Alojamiento",2017,3340
23,"Alojamiento",2018,4252
23,"Alojamiento",2019,4168
23,"Alojamiento",2020,2634
23,"Alojamiento",2021,3048
23,"Turismo",2017,454
23,"Turismo",2018,474
23,"Turismo",2019,591
23,"Turismo",2020,328
23,"Turismo",2021,397
24,"Pesca",2017,2
24,"Pesca",2018,6
24,"Pesca",2019,3
24,"Pesca",2020,0
24,"Pesca",2021,1
24,"Acuicultura",2017,42
24,"Acuicultura",2018,208
24,"Acuicultura",2019,351
24,"Acuicultura",2020,181
24,"Acuicultura",2021,336
24,"Transporte",2017,19
24,"Transporte",2018,22
24,"Transporte",2019,20
24,"Transporte",2020,22
24,"Transporte",2021,23
24,"Alojamiento",2017,6
24,"Alojamiento",2018,6
24,"Alojamiento",2019,6
24,"Alojamiento",2020,6
24,"Alojamiento",2021,6
24,"Turismo",2017,NA
24,"Turismo",2018,NA
24,"Turismo",2019,NA
24,"Turismo",2020,NA
24,"Turismo",2021,NA
25,"Pesca",2017,NA
25,"Pesca",2018,NA
25,"Pesca",2019,NA
25,"Pesca",2020,NA
25,"Pesca",2021,NA
25,"Acuicultura",2017,NA
25,"Acuicultura",2018,NA
25,"Acuicultura",2019,NA
25,"Acuicultura",2020,NA
25,"Acuicultura",2021,NA
25,"Transporte",2017,NA
25,"Transporte",2018,NA
25,"Transporte",2019,NA
25,"Transporte",2020,NA
25,"Transporte",2021,NA
25,"Alojamiento",2017,14
25,"Alojamiento",2018,26
25,"Alojamiento",2019,19
25,"Alojamiento",2020,9
25,"Alojamiento",2021,12
25,"Turismo",2017,6
25,"Turismo",2018,0
25,"Turismo",2019,0
25,"Turismo",2020,5
25,"Turismo",2021,2
26,"Pesca",2017,59
26,"Pesca",2018,53
26,"Pesca",2019,239
26,"Pesca",2020,186
26,"Pesca",2021,276
26,"Acuicultura",2017,80
26,"Acuicultura",2018,57
26,"Acuicultura",2019,52
26,"Acuicultura",2020,45
26,"Acuicultura",2021,31
26,"Transporte",2017,11
26,"Transporte",2018,10
26,"Transporte",2019,7
26,"Transporte",2020,32
26,"Transporte",2021,30
26,"Alojamiento",2017,3
26,"Alojamiento",2018,6
26,"Alojamiento",2019,2
26,"Alojamiento",2020,3
26,"Alojamiento",2021,3
26,"Turismo",2017,0
26,"Turismo",2018,1
26,"Turismo",2019,0
26,"Turismo",2020,0
26,"Turismo",2021,0
27,"Pesca",2017,1261
27,"Pesca",2018,1135
27,"Pesca",2019,1395
27,"Pesca",2020,1528
27,"Pesca",2021,1595
27,"Acuicultura",2017,708
27,"Acuicultura",2018,1117
27,"Acuicultura",2019,1449
27,"Acuicultura",2020,1450
27,"Acuicultura",2021,1821
27,"Transporte",2017,41
27,"Transporte",2018,318
27,"Transporte",2019,368
27,"Transporte",2020,496
27,"Transporte",2021,659.5
27,"Alojamiento",2017,82
27,"Alojamiento",2018,167
27,"Alojamiento",2019,187
27,"Alojamiento",2020,162
27,"Alojamiento",2021,215
27,"Turismo",2017,16
27,"Turismo",2018,3
27,"Turismo",2019,2
27,"Turismo",2020,0
27,"Turismo",2021,0
28,"Pesca",2017,35
28,"Pesca",2018,51
28,"Pesca",2019,61
28,"Pesca",2020,23
28,"Pesca",2021,41
28,"Acuicultura",2017,195
28,"Acuicultura",2018,232
28,"Acuicultura",2019,501
28,"Acuicultura",2020,270
28,"Acuicultura",2021,423
28,"Transporte",2017,24
28,"Transporte",2018,52
28,"Transporte",2019,62
28,"Transporte",2020,274
28,"Transporte",2021,293
28,"Alojamiento",2017,5
28,"Alojamiento",2018,4
28,"Alojamiento",2019,6
28,"Alojamiento",2020,5
28,"Alojamiento",2021,6
28,"Turismo",2017,NA
28,"Turismo",2018,NA
28,"Turismo",2019,NA
28,"Turismo",2020,NA
28,"Turismo",2021,NA
29,"Pesca",2017,10
29,"Pesca",2018,0
29,"Pesca",2019,22
29,"Pesca",2020,13
29,"Pesca",2021,19
29,"Acuicultura",2017,243
29,"Acuicultura",2018,250
29,"Acuicultura",2019,430
29,"Acuicultura",2020,287
29,"Acuicultura",2021,381
29,"Transporte",2017,12
29,"Transporte",2018,84
29,"Transporte",2019,100
29,"Transporte",2020,71
29,"Transporte",2021,115
29,"Alojamiento",2017,13
29,"Alojamiento",2018,8
29,"Alojamiento",2019,14
29,"Alojamiento",2020,8
29,"Alojamiento",2021,9
29,"Turismo",2017,0
29,"Turismo",2018,0
29,"Turismo",2019,0
29,"Turismo",2020,2
29,"Turismo",2021,2
30,"Pesca",2017,NA
30,"Pesca",2018,NA
30,"Pesca",2019,NA
30,"Pesca",2020,NA
30,"Pesca",2021,NA
30,"Acuicultura",2017,NA
30,"Acuicultura",2018,NA
30,"Acuicultura",2019,NA
30,"Acuicultura",2020,NA
30,"Acuicultura",2021,NA
30,"Transporte",2017,2
30,"Transporte",2018,1
30,"Transporte",2019,2
30,"Transporte",2020,1
30,"Transporte",2021,1
30,"Alojamiento",2017,3
30,"Alojamiento",2018,6
30,"Alojamiento",2019,6
30,"Alojamiento",2020,6
30,"Alojamiento",2021,8
30,"Turismo",2017,NA
30,"Turismo",2018,NA
30,"Turismo",2019,NA
30,"Turismo",2020,NA
30,"Turismo",2021,NA
31,"Pesca",2017,NA
31,"Pesca",2018,NA
31,"Pesca",2019,NA
31,"Pesca",2020,NA
31,"Pesca",2021,NA
31,"Acuicultura",2017,NA
31,"Acuicultura",2018,NA
31,"Acuicultura",2019,NA
31,"Acuicultura",2020,NA
31,"Acuicultura",2021,NA
31,"Transporte",2017,NA
31,"Transporte",2018,NA
31,"Transporte",2019,NA
31,"Transporte",2020,NA
31,"Transporte",2021,NA
31,"Alojamiento",2017,1
31,"Alojamiento",2018,1
31,"Alojamiento",2019,1
31,"Alojamiento",2020,1
31,"Alojamiento",2021,1
31,"Turismo",2017,NA
31,"Turismo",2018,NA
31,"Turismo",2019,NA
31,"Turismo",2020,NA
31,"Turismo",2021,NA
32,"Alojamiento",2017,29
32,"Alojamiento",2018,17
32,"Alojamiento",2019,22
32,"Alojamiento",2020,11
32,"Alojamiento",2021,8
32,"Turismo",2017,0
32,"Turismo",2018,0
32,"Turismo",2019,0
32,"Turismo",2020,2
32,"Turismo",2021,2
32,"Pesca",2017,NA
32,"Pesca",2018,NA
32,"Pesca",2019,NA
32,"Pesca",2020,NA
32,"Pesca",2021,NA
32,"Acuicultura",2017,NA
32,"Acuicultura",2018,NA
32,"Acuicultura",2019,NA
32,"Acuicultura",2020,NA
32,"Acuicultura",2021,NA
32,"Transporte",2017,2
32,"Transporte",2018,1
32,"Transporte",2019,2
32,"Transporte",2020,1
32,"Transporte",2021,1
32,"Alojamiento",2017,3
32,"Alojamiento",2018,6
32,"Alojamiento",2019,6
32,"Alojamiento",2020,6
32,"Alojamiento",2021,8
33,"Pesca",2017,6
33,"Pesca",2018,3
33,"Pesca",2019,2
33,"Pesca",2020,3
33,"Pesca",2021,1
33,"Acuicultura",2017,4
33,"Acuicultura",2018,3
33,"Acuicultura",2019,0
33,"Acuicultura",2020,2
33,"Acuicultura",2021,0
33,"Transporte",2017,0
33,"Transporte",2018,1
33,"Transporte",2019,1
33,"Transporte",2020,4
33,"Transporte",2021,5
33,"Alojamiento",2017,24
33,"Alojamiento",2018,11
33,"Alojamiento",2019,9
33,"Alojamiento",2020,4
33,"Alojamiento",2021,2
33,"Turismo",2017,12
33,"Turismo",2018,1
33,"Turismo",2019,1
33,"Turismo",2020,6
33,"Turismo",2021,1
34,"Alojamiento",2017,4
34,"Alojamiento",2018,27
34,"Alojamiento",2019,36
34,"Alojamiento",2020,26
34,"Alojamiento",2021,42
34,"Turismo",2017,0
34,"Turismo",2018,0
34,"Turismo",2019,6
34,"Turismo",2020,2
34,"Turismo",2021,5
34,"Pesca",2017,NA
34,"Pesca",2018,NA
34,"Pesca",2019,NA
34,"Pesca",2020,NA
34,"Pesca",2021,NA
34,"Acuicultura",2017,NA
34,"Acuicultura",2018,NA
34,"Acuicultura",2019,NA
34,"Acuicultura",2020,NA
34,"Acuicultura",2021,NA
34,"Transporte",2017,NA
34,"Transporte",2018,NA
34,"Transporte",2019,NA
34,"Transporte",2020,NA
34,"Transporte",2021,NA
35,"Transporte",2017,4
35,"Transporte",2018,NA
35,"Transporte",2019,NA
35,"Transporte",2020,NA
35,"Transporte",2021,NA
35,"Alojamiento",2017,30
35,"Alojamiento",2018,52
35,"Alojamiento",2019,111
35,"Alojamiento",2020,73
35,"Alojamiento",2021,114
35,"Turismo",2017,0
35,"Turismo",2018,3
35,"Turismo",2019,1
35,"Turismo",2020,1
35,"Turismo",2021,2
35,"Pesca",2017,NA
35,"Pesca",2018,NA
35,"Pesca",2019,NA
35,"Pesca",2020,NA
35,"Pesca",2021,NA
35,"Acuicultura",2017,NA
35,"Acuicultura",2018,NA
35,"Acuicultura",2019,NA
35,"Acuicultura",2020,NA
35,"Acuicultura",2021,NA
36,"Transporte",2017,NA
36,"Transporte",2018,1
36,"Transporte",2019,1
36,"Transporte",2020,0
36,"Transporte",2021,1
36,"Alojamiento",2017,0
36,"Alojamiento",2018,2
36,"Alojamiento",2019,10
36,"Alojamiento",2020,10
36,"Alojamiento",2021,15
36,"Turismo",2017,0
36,"Turismo",2018,1
36,"Turismo",2019,3
36,"Turismo",2020,1
36,"Turismo",2021,3
36,"Pesca",2017,NA
36,"Pesca",2018,NA
36,"Pesca",2019,NA
36,"Pesca",2020,NA
36,"Pesca",2021,NA
36,"Acuicultura",2017,NA
36,"Acuicultura",2018,NA
36,"Acuicultura",2019,NA
36,"Acuicultura",2020,NA
36,"Acuicultura",2021,NA
