"rgn_id","year","Spp","SumLandings"
6,2018,"CONGRIO DORADO",0.435
6,2018,"CONGRIO NEGRO",0.121
6,2018,"ERIZO",24.169
6,2018,"LENGUADO",0.02
6,2018,"LUGA NEGRA O CRESPA",3.95
6,2018,"MERLUZA DEL SUR O AUSTRAL",52.144
6,2018,"NAVAJUELA",0.015
6,2018,"PEJERREY DE MAR",0.275
6,2018,"PICOROCO",0.023
6,2018,"PIURE",0.032
6,2018,"PULPO DEL SUR",0.008
6,2018,"RAYA VOLANTIN",0.287
6,2018,"REINETA",0.267
6,2018,"ROBALO",0.647
6,2018,"ROLLIZO",0.055
6,2018,"SIERRA",0.389
6,2019,"CABRILLA COMUN",0.042
6,2019,"CABRILLA ESPAÑOLA",0.02
6,2019,"CARACOL PALO PALO",0.08
6,2019,"CENTOLLA",1.378
6,2019,"CONGRIO COLORADO",0.039
6,2019,"CONGRIO DORADO",0.13
6,2019,"CONGRIO NEGRO",0.312
6,2019,"CULENGUE",0.05
6,2019,"ERIZO",181.536
6,2019,"LUGA-ROJA",47.304
6,2019,"MERLUZA DEL SUR O AUSTRAL",3.176
6,2019,"PEJERREY DE MAR",0.819
6,2019,"RAYA ESPINOSA",0.202
6,2019,"RAYA VOLANTIN",5.953
6,2019,"REINETA",0.513
6,2019,"ROBALO",1.313
6,2019,"ROLLIZO",0.473
6,2019,"SIERRA",0.394
6,2019,"TUMBAO",0.03
6,2020,"ALMEJA",1.158
6,2020,"CABRILLA COMUN",0.228
6,2020,"CHOLGA",0.02
6,2020,"CHORITO",0.033
6,2020,"CHORO",0.025
6,2020,"CONGRIO COLORADO",0.02
6,2020,"CONGRIO DORADO",0.32
6,2020,"CONGRIO NEGRO",0.131
6,2020,"CORVINA",0.018
6,2020,"ERIZO",26.512
6,2020,"LAPA BONETE",0.023
6,2020,"LAPA NEGRA",0.02
6,2020,"LUGA-ROJA",14.7
6,2020,"MERLUZA DEL SUR O AUSTRAL",14.99
6,2020,"PEJERREY DE MAR",0.31
6,2020,"REINETA",0.07
6,2020,"ROBALO",0.885
6,2020,"ROLLIZO",0.093
6,2020,"SIERRA",0.373
6,2021,"CABINZA",0.043
6,2021,"CABRILLA COMUN",0.235
6,2021,"CABRILLA ESPAÑOLA",0.02
6,2021,"CENTOLLA",0.22
6,2021,"CHANCHARRO",0.267
6,2021,"CONGRIO COLORADO",0.014
6,2021,"CONGRIO DORADO",0.59
6,2021,"CONGRIO NEGRO",0.245
6,2021,"CORVINA",0.24
6,2021,"ERIZO",9
6,2021,"LUGA-ROJA",44.72
6,2021,"MERLUZA DEL SUR O AUSTRAL",25.139
6,2021,"PEJERREY DE MAR",0.678
6,2021,"PULPO DEL SUR",0.041
6,2021,"RAYA VOLANTIN",2.847
6,2021,"REINETA",0.448
6,2021,"ROBALO",1.986
6,2021,"ROLLIZO",0.3
6,2021,"SALMON REY",0.005
6,2021,"SIERRA",0.373
7,2017,"ALMEJA",20.89
7,2017,"CABRILLA COMUN",0.011
7,2017,"CARACOL PICUYO",0.355
7,2017,"CENTOLLA",11.019
7,2017,"CHANCHARRO",0.017
7,2017,"CHOLGA",0.138
7,2017,"CHORO",45.901
7,2017,"ERIZO",324.033
7,2017,"HUIRO",317.824
7,2017,"JAIBA MARMOLA",35.152
7,2017,"LUGA-ROJA",26.113
7,2017,"LUGA NEGRA O CRESPA",47.959
7,2017,"NAVAJUELA",0.015
7,2017,"PEJERREY DE MAR",0.068
7,2017,"PULPO DEL SUR",7.69
7,2017,"ROBALO",0.078
7,2017,"SARDINA AUSTRAL",29.9
7,2018,"ALMEJA",57.899
7,2018,"ANCHOVETA",0.5
7,2018,"CABRILLA COMUN",0.019
7,2018,"CENTOLLA",11.733
7,2018,"CHANCHARRO",0.034
7,2018,"CHOLGA",17.324
7,2018,"CHORITO",0.21
7,2018,"CHORO",155.699
7,2018,"COCHAYUYO",16
7,2018,"CONGRIO COLORADO",0.192
7,2018,"ERIZO",176.205
7,2018,"HUIRO",231.406
7,2018,"JAIBA MARMOLA",30.484
7,2018,"LUGA-ROJA",3.972
7,2018,"LUGA NEGRA O CRESPA",205.245
7,2018,"PEJERREY DE MAR",0.135
7,2018,"PULPO DEL SUR",9.106
7,2018,"ROBALO",0.231
7,2018,"SARDINA AUSTRAL",49.81
7,2018,"SARDINA COMUN",0.5
7,2018,"SIERRA",0.34
7,2019,"ALMEJA",7.524
7,2019,"CHANCHARRO",0.133
7,2019,"CHOLGA",3.26
7,2019,"CHORITO",3.75
7,2019,"CHORO",55.26
7,2019,"CONGRIO COLORADO",3.905
7,2019,"ERIZO",190.892
7,2019,"HUIRO",197.71
7,2019,"JAIBA MARMOLA",10.389
7,2019,"NAVAJUELA",0.41
7,2019,"PEJERREY DE MAR",1.2
7,2019,"PULPO DEL SUR",18.77
7,2019,"ROBALO",0.103
7,2019,"SARDINA AUSTRAL",36
7,2019,"SARDINA COMUN",7
7,2019,"SIERRA",0.118
7,2020,"ALMEJA",12.746
7,2020,"CHOLGA",24.886
7,2020,"CHORITO",20.5
7,2020,"CHORO",9.235
7,2020,"CONGRIO COLORADO",0.285
7,2020,"ERIZO",91.434
7,2020,"JAIBA MARMOLA",12.784
7,2020,"JAIBA MORA",0.065
7,2020,"MERLUZA DEL SUR O AUSTRAL",1
7,2020,"PEJERREY DE MAR",2.782
7,2020,"PIURE",0.5
7,2020,"PULPO DEL SUR",29.145
7,2020,"ROBALO",1.726
7,2020,"SIERRA",0.425
7,2021,"ALMEJA",26.519
7,2021,"CABRILLA COMUN",0.015
7,2021,"CARACOL PALO PALO",2.36
7,2021,"CHANCHARRO",0.068
7,2021,"CHOLGA",25.958
7,2021,"CHORITO",153.84
7,2021,"CHORO",10.942
7,2021,"CONGRIO COLORADO",0.036
7,2021,"CONGRIO NEGRO",0.055
7,2021,"ERIZO",40.249
7,2021,"JAIBA MARMOLA",14.967
7,2021,"JAIBA MORA",0.028
7,2021,"LUCHE",0.04
7,2021,"NAVAJUELA",0.158
7,2021,"PEJERREY DE MAR",1.03
7,2021,"PULPO DEL SUR",29.287
7,2021,"ROBALO",0.398
7,2021,"ROLLIZO",0.175
7,2021,"SIERRA",0.05
8,2017,"ALMEJA",1.235
8,2017,"CENTOLLA",0.407
8,2017,"CENTOLLON",0.005
8,2017,"CHANCHARRO",0.113
8,2017,"CHOLGA",0.585
8,2017,"CHORITO",0.005
8,2017,"COJINOBA DEL SUR O AZUL",0.01
8,2017,"CONGRIO COLORADO",0.036
8,2017,"CONGRIO DORADO",16.384
8,2017,"CONGRIO NEGRO",0.006
8,2017,"CORVINA",0.007
8,2017,"ERIZO",0.025
8,2017,"JAIBA MARMOLA",0.185
8,2017,"LUGA-ROJA",3
8,2017,"LUGA NEGRA O CRESPA",1
8,2017,"MERLUZA COMUN",0.06
8,2017,"MERLUZA DEL SUR O AUSTRAL",175.091
8,2017,"PEJEGALLO",0.02
8,2017,"PEJERREY DE MAR",1.552
8,2017,"PUYE",0.064
8,2017,"RAYA VOLANTIN",0.016
8,2017,"REINETA",0.016
8,2017,"ROBALO",1.652
8,2017,"ROLLIZO",1.143
8,2017,"SARDINA AUSTRAL",1.63
8,2017,"SIERRA",0.074
8,2017,"TOLLO",0.005
8,2018,"AGUJILLA",0.002
8,2018,"ALMEJA",1.85
8,2018,"AZULEJO",0.012
8,2018,"BROTULA",0.025
8,2018,"CABRILLA COMUN",0.01
8,2018,"CABRILLA ESPAÑOLA",0.045
8,2018,"CENTOLLA",2.432
8,2018,"CHANCHARRO",0.014
8,2018,"CHOLGA",1.76
8,2018,"COJINOBA DEL SUR O AZUL",0.058
8,2018,"CONGRIO COLORADO",0.065
8,2018,"CONGRIO DORADO",56.332
8,2018,"ERIZO",0.15
8,2018,"JAIBA MARMOLA",1.985
8,2018,"JAIBA MORA",0.044
8,2018,"JUREL",0.005
8,2018,"LAPA NEGRA",0.08
8,2018,"LENGUADO",0.019
8,2018,"LUCHE",0.01
8,2018,"MERLUZA DE COLA",0.1
8,2018,"MERLUZA DEL SUR O AUSTRAL",304.069
8,2018,"PEJEGALLO",0.003
8,2018,"PEJERREY DE MAR",1.257
8,2018,"PELILLO",3
8,2018,"PULPO DEL SUR",0.01
8,2018,"PUYE",0.05
8,2018,"RAYA ESPINOSA",5.498
8,2018,"RAYA VOLANTIN",7.141
8,2018,"REINETA",0.015
8,2018,"ROBALO",2.31
8,2018,"ROLLIZO",1
8,2018,"SARDINA AUSTRAL",0.31
8,2018,"TOLLO",0.006
8,2019,"ALMEJA",5.16
8,2019,"ANGUILA",0.004
8,2019,"BROTULA",0.01
8,2019,"CABRILLA ESPAÑOLA",0.003
8,2019,"CENTOLLA",26.232
8,2019,"CHANCHARRO",1.08
8,2019,"CHOLGA",3.7
8,2019,"CONGRIO COLORADO",0.2
8,2019,"CONGRIO DORADO",57.767
8,2019,"JAIBA MARMOLA",1.35
8,2019,"LAPA NEGRA",0.02
8,2019,"LENGUADO",0.002
8,2019,"MERLUZA DEL SUR O AUSTRAL",485.967
8,2019,"PEJEGALLO",0.1
8,2019,"PEJERREY DE MAR",0.445
8,2019,"PUYE",0.97
8,2019,"RAYA ESPINOSA",5.741
8,2019,"RAYA VOLANTIN",13.551
8,2019,"ROBALO",6.178
8,2019,"ROLLIZO",0.362
8,2019,"TOLLO",0.005
8,2020,"BROTULA",0.015
8,2020,"CABALLA",0.002
8,2020,"CABRILLA ESPAÑOLA",0.01
8,2020,"CENTOLLA",13.236
8,2020,"CHANCHARRO",3.601
8,2020,"CONGRIO COLORADO",0.29
8,2020,"CONGRIO DORADO",135.103
8,2020,"JAIBA MARMOLA",4.68
8,2020,"LENGUADO",0.01
8,2020,"MERLUZA DEL SUR O AUSTRAL",734.81
8,2020,"PEJERREY DE MAR",1.86
8,2020,"PUYE",0.031
8,2020,"RAYA ESPINOSA",3.227
8,2020,"RAYA VOLANTIN",33.687
8,2020,"ROBALO",6.524
8,2020,"ROLLIZO",0.02
8,2020,"SIERRA",0.004
8,2021,"ANGUILA COMUN",0.006
8,2021,"BROTULA",0.006
8,2021,"CABRILLA ESPAÑOLA",0.004
8,2021,"CENTOLLA",15.688
8,2021,"CHANCHARRO",0.041
8,2021,"CONGRIO COLORADO",0.266
8,2021,"CONGRIO DORADO",75.394
8,2021,"CONGRIO NEGRO",0.2
8,2021,"ERIZO",6.011
8,2021,"JAIBA MARMOLA",3.934
8,2021,"JAIBA MORA",0.1
8,2021,"LENGUADO",0.006
8,2021,"MERLUZA DEL SUR O AUSTRAL",481.632
8,2021,"PEJEGALLO",0.012
8,2021,"PEJERREY DE MAR",4.82
8,2021,"PUYE",0.8
8,2021,"RAYA ESPINOSA",2.795
8,2021,"RAYA VOLANTIN",79.695
8,2021,"ROBALO",0.831
8,2021,"ROLLIZO",0.011
8,2021,"TOLLO",0.01
9,2017,"ALMEJA",0.16
9,2017,"CABRILLA COMUN",0.15
9,2017,"CABRILLA ESPAÑOLA",0.05
9,2017,"CENTOLLA",0.12
9,2017,"CHOLGA",13.53
9,2017,"CHORITO",85.36
9,2017,"CHORO",0.85
9,2017,"CONGRIO COLORADO",0.03
9,2017,"JAIBA MORA",0.19
9,2017,"PEJEGALLO",0.3
9,2017,"PEJERREY DE MAR",0.63
9,2017,"ROBALO",0.974
9,2017,"ROLLIZO",0.02
9,2017,"TOLLO",0.67
9,2018,"ALMEJA",0.04
9,2018,"CABRILLA COMUN",0.115
9,2018,"CABRILLA ESPAÑOLA",0.015
9,2018,"CENTOLLA",0.135
9,2018,"CHOLGA",14.945
9,2018,"CHORITO",54.1
9,2018,"CHORO",0.45
9,2018,"JAIBA MORA",0.148
9,2018,"PEJEGALLO",0.26
9,2018,"PEJERREY DE MAR",1.13
9,2018,"ROBALO",0.385
9,2018,"ROLLIZO",0.05
9,2019,"ALMEJA",0.2
9,2019,"CENTOLLA",0.15
9,2019,"CHOLGA",4.59
9,2019,"CHORITO",23.46
9,2019,"JAIBA MORA",0.14
9,2019,"PEJEGALLO",0.335
9,2019,"PEJERREY DE MAR",0.205
9,2019,"ROBALO",0.25
9,2019,"ROLLIZO",0.095
9,2020,"CABRILLA COMUN",0.085
9,2020,"CENTOLLA",0.05
9,2020,"CHOLGA",2.575
9,2020,"CHORITO",2.375
9,2020,"JAIBA MORA",0.1
9,2020,"PEJEGALLO",0.133
9,2020,"PEJERREY DE MAR",0.21
9,2020,"ROBALO",0.2
9,2021,"CABRILLA COMUN",0.05
9,2021,"CENTOLLA",0.06
9,2021,"CHOLGA",13.65
9,2021,"CHORITO",0.6
9,2021,"JAIBA MORA",0.08
9,2021,"PEJEGALLO",0.1
9,2021,"PEJERREY DE MAR",0.06
9,2021,"ROBALO",0.14
10,2017,"CHANCHARRO",0.005
10,2017,"CHORITO",41.31
10,2017,"HUIRO",59.004
10,2018,"ALMEJA",1.6
10,2018,"CHORO",9.11
10,2018,"ERIZO",1.05
10,2018,"HUEPO O NAVAJA DE MAR",26.62
10,2018,"HUIRO",150.79
10,2018,"LUGA NEGRA O CRESPA",5
10,2018,"NAVAJUELA",1.8
10,2018,"PEJEGALLO",1.35
10,2018,"PULPO DEL SUR",0.5
10,2019,"HUIRO",130.36
10,2020,"HUIRO",106.842
10,2021,"HUIRO",11.237
11,2017,"ALMEJA",1461.98
11,2017,"ANCHOVETA",5.505
11,2017,"ATUN ALETA AZUL",0.128
11,2017,"BONITO",0.086
11,2017,"CARACOL PALO PALO",2.2
11,2017,"CARACOL PICUYO",0.35
11,2017,"CARACOL TRUMULCO",0.3
11,2017,"CENTOLLA",249.223
11,2017,"CHOLGA",995.197
11,2017,"CHORITO",11.23
11,2017,"CHORO",136.601
11,2017,"CONGRIO COLORADO",1.314
11,2017,"CONGRIO DORADO",57.878
11,2017,"CULENGUE",3.511
11,2017,"ERIZO",1303.659
11,2017,"HUEPO O NAVAJA DE MAR",315.179
11,2017,"HUIRO",1458.321
11,2017,"JAIBA MARMOLA",984.725
11,2017,"JAIBA MORA",0.3
11,2017,"JULIANA O TAWERA",1352.664
11,2017,"LUGA-ROJA",140.765
11,2017,"LUGA NEGRA O CRESPA",76.61
11,2017,"MERLUZA DEL SUR O AUSTRAL",27.799
11,2017,"NAVAJUELA",113.23
11,2017,"OSTRA CHILENA",1
11,2017,"PEJEGALLO",126.816
11,2017,"PEJERREY DE MAR",1.337
11,2017,"PIURE",2.105
11,2017,"PULPO DEL SUR",120.432
11,2017,"REINETA",1160.416
11,2017,"ROBALO",5.845
11,2017,"ROLLIZO",0.518
11,2017,"SARDINA AUSTRAL",239.46
11,2017,"SARDINA COMUN",34.352
11,2017,"SIERRA",9.168
11,2017,"TUMBAO",4.237
11,2018,"ALMEJA",1093.632
11,2018,"ANCHOVETA",0.504
11,2018,"ATUN CHAUCHERA",0.014
11,2018,"BACALADILLO O MOTE",0.015
11,2018,"BROTULA",0.018
11,2018,"CABRILLA COMUN",0.01
11,2018,"CALAMAR",0.042
11,2018,"CARACOL PALO PALO",3.404
11,2018,"CARACOL PICUYO",0.15
11,2018,"CARACOL TRUMULCO",0.455
11,2018,"CENTOLLA",337.859
11,2018,"CHANCHARRO",0.16
11,2018,"CHOLGA",1209.466
11,2018,"CHORITO",16.8
11,2018,"CHORO",145.24
11,2018,"CONGRIO COLORADO",4.596
11,2018,"CONGRIO DORADO",33.764
11,2018,"CONGRIO NEGRO",0.04
11,2018,"CORVINA",0.05
11,2018,"CULENGUE",3.5
11,2018,"ERIZO",714.399
11,2018,"HUEPO O NAVAJA DE MAR",140.637
11,2018,"HUIRO",2645.614
11,2018,"JAIBA MARMOLA",662.006
11,2018,"JAIBA PANCHOTE O CANGREJO",0.112
11,2018,"JAIBA REINA",0.271
11,2018,"JIBIA O CALAMAR ROJO",0.205
11,2018,"JULIANA O TAWERA",627.535
11,2018,"JUREL",0.011
11,2018,"LENGUADO",0.006
11,2018,"LUCHE",0.754
11,2018,"LUGA-ROJA",52.171
11,2018,"LUGA NEGRA O CRESPA",62.66
11,2018,"MERLUZA DE COLA",0.012
11,2018,"MERLUZA DEL SUR O AUSTRAL",69.664
11,2018,"NAVAJUELA",58.322
11,2018,"OSTRA CHILENA",0.65
11,2018,"PEJEGALLO",126.155
11,2018,"PEJERREY DE MAR",0.577
11,2018,"PIURE",0.075
11,2018,"PULPO DEL SUR",62.169
11,2018,"RAYA ESPINOSA",0.869
11,2018,"RAYA VOLANTIN",51.036
11,2018,"REINETA",1027.031
11,2018,"ROBALO",2.469
11,2018,"ROLLIZO",0.553
11,2018,"SARDINA AUSTRAL",173.385
11,2018,"SARDINA COMUN",10.107
11,2018,"SIERRA",1.34
11,2018,"TOLLO",0.3
11,2018,"TUMBAO",0.3
11,2019,"ALMEJA",790.375
11,2019,"ANCHOVETA",4.907
11,2019,"ATUN LANZON",0.719
11,2019,"BLANQUILLO",0.014
11,2019,"BROTULA",0.057
11,2019,"CABRILLA COMUN",0.115
11,2019,"CALAMAR",0.062
11,2019,"CARACOL PALO PALO",3.686
11,2019,"CARACOL PICUYO",0.15
11,2019,"CENTOLLA",349.874
11,2019,"CHANCHARRO",0.619
11,2019,"CHOLGA",137.225
11,2019,"CHORITO",26.49
11,2019,"CHORO",108.491
11,2019,"COJINOBA DEL SUR O AZUL",0.029
11,2019,"CONGRIO COLORADO",32.996
11,2019,"CONGRIO DORADO",62.621
11,2019,"CONGRIO NEGRO",0.067
11,2019,"CORVINA",1.628
11,2019,"CULENGUE",7.526
11,2019,"ERIZO",1457.93
11,2019,"HUEPO O NAVAJA DE MAR",243.338
11,2019,"HUIRO",3353.684
11,2019,"JAIBA MARMOLA",538.799
11,2019,"JAIBA MORA",0.008
11,2019,"JAIBA PANCHOTE O CANGREJO",0.25
11,2019,"JULIANA O TAWERA",309.03
11,2019,"LUGA-ROJA",4.158
11,2019,"MERLUZA DEL SUR O AUSTRAL",66.457
11,2019,"NAVAJUELA",44.002
11,2019,"OSTRA CHILENA",0.95
11,2019,"PEJEGALLO",97.672
11,2019,"PEJERREY DE MAR",0.78
11,2019,"PELILLO",40.792
11,2019,"PULPO DEL SUR",279.628
11,2019,"RAYA VOLANTIN",65.182
11,2019,"REINETA",316.183
11,2019,"ROBALO",5.502
11,2019,"ROLLIZO",0.393
11,2019,"SARDINA AUSTRAL",260.492
11,2019,"SARDINA COMUN",11.03
11,2019,"SIERRA",2.117
11,2019,"TOLLO",0.7
11,2020,"ALMEJA",309.052
11,2020,"ATUN LANZON",0.35
11,2020,"BROTULA",0.015
11,2020,"CALAMAR",0.028
11,2020,"CENTOLLA",250.194
11,2020,"CHANCHARRO",0.95
11,2020,"CHOLGA",292.527
11,2020,"CHORITO",2.46
11,2020,"CHORO",140.947
11,2020,"COJINOBA DEL SUR O AZUL",0.255
11,2020,"CONGRIO COLORADO",10.611
11,2020,"CONGRIO DORADO",156.943
11,2020,"CONGRIO NEGRO",0.312
11,2020,"ERIZO",771.615
11,2020,"HUEPO O NAVAJA DE MAR",246.055
11,2020,"HUIRO",1845.719
11,2020,"JAIBA MARMOLA",490.946
11,2020,"JAIBA PANCHOTE O CANGREJO",0.166
11,2020,"JAIBA REMADORA",0.07
11,2020,"JULIANA O TAWERA",173.647
11,2020,"LUGA NEGRA O CRESPA",7.69
11,2020,"MERLUZA DEL SUR O AUSTRAL",164.939
11,2020,"NAVAJUELA",52.344
11,2020,"PEJEGALLO",108.072
11,2020,"PEJERREY DE MAR",1.211
11,2020,"PULPO DEL NORTE",0.17
11,2020,"PULPO DEL SUR",71.787
11,2020,"PUYE",0.001
11,2020,"RAYA ESPINOSA",4.105
11,2020,"RAYA VOLANTIN",100.161
11,2020,"REINETA",631.251
11,2020,"ROBALO",6.114
11,2020,"ROLLIZO",3.935
11,2020,"SARDINA AUSTRAL",127.4
11,2020,"SARDINA COMUN",0.04
11,2020,"SIERRA",1.231
11,2021,"ALMEJA",399.754
11,2021,"ANCHOVETA",0.006
11,2021,"ATUN LANZON",0.05
11,2021,"BROTULA",0.042
11,2021,"CABRILLA COMUN",0.006
11,2021,"CALAMAR",0.025
11,2021,"CENTOLLA",218.122
11,2021,"CHANCHARRO",0.464
11,2021,"CHOLGA",283.63
11,2021,"CHORO",213.427
11,2021,"COJINOBA DEL SUR O AZUL",0.015
11,2021,"CONGRIO COLORADO",6.939
11,2021,"CONGRIO DORADO",133.898
11,2021,"CONGRIO NEGRO",0.572
11,2021,"ERIZO",421.865
11,2021,"HUEPO O NAVAJA DE MAR",96.866
11,2021,"HUIRO",1464.634
11,2021,"JAIBA MARMOLA",533.845
11,2021,"JAIBA PANCHOTE O CANGREJO",1.125
11,2021,"JIBIA O CALAMAR ROJO",0.63
11,2021,"JULIANA O TAWERA",87.885
11,2021,"LISA",0.06
11,2021,"LUGA-ROJA",0.6
11,2021,"MERLUZA DEL SUR O AUSTRAL",379.116
11,2021,"NAVAJUELA",42.293
11,2021,"OSTRA CHILENA",0.565
11,2021,"PEJEGALLO",47.697
11,2021,"PEJERREY DE MAR",1.743
11,2021,"PULPO DEL SUR",87.393
11,2021,"PUYE",0.002
11,2021,"RAYA VOLANTIN",87.89
11,2021,"REINETA",1795.96
11,2021,"ROBALO",6.911
11,2021,"ROLLIZO",0.794
11,2021,"SARDINA AUSTRAL",153.794
11,2021,"SARDINA COMUN",0.242
11,2021,"SIERRA",1.583
12,2017,"LAPA NEGRA",0.071
12,2017,"PICOROCO",0.075
12,2017,"PIURE",0.08
12,2018,"ROBALO",0.15
12,2018,"SIERRA",0.2
13,2017,"ALMEJA",61.621
13,2017,"CABRILLA ESPAÑOLA",0.008
13,2017,"CARACOL PALO PALO",0.186
13,2017,"CENTOLLA",8.32
13,2017,"CHOLGA",12.635
13,2017,"CHORITO",0.42
13,2017,"CHORO",9.355
13,2017,"CONGRIO NEGRO",0.004
13,2017,"ERIZO",1286.927
13,2017,"JAIBA MARMOLA",19.533
13,2017,"LAPA NEGRA",0.173
13,2017,"LAPA REINA",0.35
13,2017,"LUCHE",0.113
13,2017,"LUGA-ROJA",127.492
13,2017,"PULPO DEL SUR",0.295
13,2017,"ROBALO",0.653
13,2017,"ROLLIZO",0.008
13,2017,"SIERRA",3.053
13,2018,"ALMEJA",15.612
13,2018,"CABRILLA COMUN",0.028
13,2018,"CENTOLLA",54.002
13,2018,"CHANCHARRO",0.05
13,2018,"CHOLGA",1.05
13,2018,"CHORO",9.217
13,2018,"CONGRIO COLORADO",0.036
13,2018,"CONGRIO DORADO",0.25
13,2018,"CULENGUE",1.837
13,2018,"ERIZO",1256.291
13,2018,"JAIBA MARMOLA",8.655
13,2018,"JAIBA MORA",0.435
13,2018,"JAIBA REINA",0.035
13,2018,"LAPA NEGRA",0.02
13,2018,"LECHUGUILLA",0.01
13,2018,"LUCHE",0.35
13,2018,"LUGA-ROJA",280.114
13,2018,"LUGA NEGRA O CRESPA",0.21
13,2018,"MERLUZA DEL SUR O AUSTRAL",0.524
13,2018,"PULPO DEL SUR",4.081
13,2018,"ROBALO",0.917
13,2018,"ROLLIZO",0.028
13,2019,"ACHA O HACHA",0.012
13,2019,"ALMEJA",1.95
13,2019,"CENTOLLA",47.208
13,2019,"CHOLGA",2.43
13,2019,"CHORO",21.155
13,2019,"CULENGUE",1.487
13,2019,"ERIZO",3325.142
13,2019,"JAIBA MARMOLA",2.928
13,2019,"JAIBA MORA",0.05
13,2019,"JAIBA PANCHOTE O CANGREJO",0.012
13,2019,"LAPA NEGRA",0.009
13,2019,"LAPA REINA",0.004
13,2019,"LUCHE",0.036
13,2019,"LUGA-ROJA",378.007
13,2019,"PEJERREY DE MAR",0.06
13,2019,"PULPO DEL SUR",0.458
13,2019,"PUYE",0.2
13,2019,"ROBALO",0.64
13,2019,"ROLLIZO",0.02
13,2019,"SARDINA AUSTRAL",1.45
13,2019,"SIERRA",0.03
13,2020,"ALMEJA",2.092
13,2020,"BROTULA",0.03
13,2020,"CABRILLA COMUN",0.01
13,2020,"CARACOL PALO PALO",0.02
13,2020,"CENTOLLA",2.122
13,2020,"CHANCHARRO",0.003
13,2020,"CHOLGA",1.31
13,2020,"CHORO",26.527
13,2020,"COCHAYUYO",0.08
13,2020,"CONGRIO COLORADO",0.166
13,2020,"CONGRIO DORADO",0.08
13,2020,"ERIZO",3193.941
13,2020,"JAIBA MARMOLA",1.533
13,2020,"JAIBA MORA",0.15
13,2020,"JAIBA PANCHOTE O CANGREJO",0.02
13,2020,"JAIBA PANCORA",0.018
13,2020,"LAPA NEGRA",0.015
13,2020,"LAPA REINA",0.08
13,2020,"LAPA ROSADA",0.27
13,2020,"LUCHE",0.25
13,2020,"LUGA-ROJA",263.644
13,2020,"PEJERREY DE MAR",0.002
13,2020,"PULPO DEL SUR",1.239
13,2020,"ROBALO",0.255
13,2020,"ROLLIZO",0.017
13,2020,"SIERRA",0.056
13,2020,"TOLLO",0.06
13,2021,"ALMEJA",1.361
13,2021,"CARACOL PALO PALO",0.02
13,2021,"CARACOL TEGULA",0.087
13,2021,"CENTOLLA",3.524
13,2021,"CHOLGA",1.27
13,2021,"CHORITO",0.08
13,2021,"CHORO",10.84
13,2021,"CONGRIO COLORADO",0.02
13,2021,"ERIZO",3907.2
13,2021,"JAIBA MARMOLA",0.757
13,2021,"LAPA NEGRA",0.02
13,2021,"LAPA REINA",0.478
13,2021,"LUGA-ROJA",351.848
13,2021,"MERLUZA DEL SUR O AUSTRAL",0.2
13,2021,"PEJERREY DE MAR",0.008
13,2021,"PULPO DEL SUR",2.131
13,2021,"ROBALO",0.15
13,2021,"ROLLIZO",0.011
13,2021,"SIERRA",2.133
14,2017,"ALMEJA",26.081
14,2017,"ANCHOVETA",2.5
14,2017,"CABRILLA COMUN",0.028
14,2017,"CENTOLLA",2.092
14,2017,"CENTOLLON",0.1
14,2017,"CHANCHARRO",0.483
14,2017,"CHOLGA",3181.588
14,2017,"CHORITO",230.847
14,2017,"CHORO",30.404
14,2017,"CONGRIO COLORADO",7.835
14,2017,"CONGRIO DORADO",53.355
14,2017,"CONGRIO NEGRO",0.393
14,2017,"CULENGUE",0.88
14,2017,"ERIZO",12.232
14,2017,"JAIBA MARMOLA",0.028
14,2017,"LENGUADO",0.01
14,2017,"MERLUZA DEL SUR O AUSTRAL",1420.168
14,2017,"NAVAJUELA",0.254
14,2017,"PEJEGALLO",8.396
14,2017,"PEJERREY DE MAR",0.471
14,2017,"PELILLO",0.15
14,2017,"PICOROCO",0.11
14,2017,"PIURE",0.18
14,2017,"PULPO DEL SUR",0.02
14,2017,"RAYA ESPINOSA",0.443
14,2017,"RAYA VOLANTIN",0.574
14,2017,"REINETA",0.009
14,2017,"ROBALO",0.63
14,2017,"ROLLIZO",2.215
14,2017,"SARDINA AUSTRAL",40.95
14,2017,"SARDINA COMUN",37.9
14,2017,"SIERRA",0.579
14,2017,"TOLLO",0.6
14,2017,"TUMBAO",0.036
14,2018,"ALMEJA",26.443
14,2018,"ANCHOVETA",0.615
14,2018,"CABRILLA COMUN",0.007
14,2018,"CARACOL PALO PALO",0.02
14,2018,"CENTOLLA",0.516
14,2018,"CENTOLLON",0.05
14,2018,"CHANCHARRO",0.444
14,2018,"CHOLGA",2762.074
14,2018,"CHORITO",250.598
14,2018,"CHORO",38.978
14,2018,"CONGRIO COLORADO",10.146
14,2018,"CONGRIO DORADO",43.794
14,2018,"CONGRIO NEGRO",0.09
14,2018,"CULENGUE",0.37
14,2018,"ERIZO",109.587
14,2018,"HUIRO",0.005
14,2018,"JAIBA MORA",0.01
14,2018,"LAPA NEGRA",0.08
14,2018,"LUCHE",0.51
14,2018,"LUGA-ROJA",1.5
14,2018,"LUGA NEGRA O CRESPA",2.235
14,2018,"MERLUZA DEL SUR O AUSTRAL",1437.131
14,2018,"NAVAJUELA",0.66
14,2018,"OSTRA CHILENA",0.02
14,2018,"PEJEGALLO",2.388
