"rgn_id","habitat","extent_rank","layer"
23,"Playas",183.117223669725,"element_wts_cp_km2_x_protection"
7,"Playas",1152.49827762969,"element_wts_cp_km2_x_protection"
36,"Playas",598.6,"element_wts_cp_km2_x_protection"
33,"Playas",140.501411645102,"element_wts_cp_km2_x_protection"
8,"Playas",562.8,"element_wts_cp_km2_x_protection"
9,"Playas",273.6,"element_wts_cp_km2_x_protection"
10,"Playas",68.5,"element_wts_cp_km2_x_protection"
1,"Playas",415.175847346401,"element_wts_cp_km2_x_protection"
12,"Playas",110,"element_wts_cp_km2_x_protection"
21,"Playas",286.507819277108,"element_wts_cp_km2_x_protection"
5,"Playas",51.0805479452054,"element_wts_cp_km2_x_protection"
25,"Playas",9.04,"element_wts_cp_km2_x_protection"
27,"Playas",849.86107826087,"element_wts_cp_km2_x_protection"
26,"Playas",163.095051084337,"element_wts_cp_km2_x_protection"
19,"Playas",683.97,"element_wts_cp_km2_x_protection"
4,"Playas",462.307168316832,"element_wts_cp_km2_x_protection"
1,"Tepu",776.357470268091,"element_wts_cp_km2_x_protection"
2,"Tepu",153121.072363636,"element_wts_cp_km2_x_protection"
16,"Tepu",481.9,"element_wts_cp_km2_x_protection"
30,"Tepu",5799.71255714286,"element_wts_cp_km2_x_protection"
4,"Tepu",243.896470588235,"element_wts_cp_km2_x_protection"
21,"Tepu",152.239612244898,"element_wts_cp_km2_x_protection"
17,"Tepu",1224.52475210526,"element_wts_cp_km2_x_protection"
11,"Tepu",594.685489184692,"element_wts_cp_km2_x_protection"
5,"Tepu",53.6460308029198,"element_wts_cp_km2_x_protection"
13,"Tepu",3531.10698181818,"element_wts_cp_km2_x_protection"
25,"Tepu",213,"element_wts_cp_km2_x_protection"
23,"Tepu",2658,"element_wts_cp_km2_x_protection"
6,"Tepu",7118.47799320441,"element_wts_cp_km2_x_protection"
36,"Tepu",64682.9438181818,"element_wts_cp_km2_x_protection"
12,"Tepu",423.646437214446,"element_wts_cp_km2_x_protection"
24,"Tepu",64.08,"element_wts_cp_km2_x_protection"
7,"Tepu",474.432422467996,"element_wts_cp_km2_x_protection"
28,"Tepu",358.246484198473,"element_wts_cp_km2_x_protection"
27,"Tepu",12009.5493473684,"element_wts_cp_km2_x_protection"
18,"Tepu",2336399.15464218,"element_wts_cp_km2_x_protection"
8,"Tepu",20108.3030909091,"element_wts_cp_km2_x_protection"
29,"Tepu",202,"element_wts_cp_km2_x_protection"
14,"Tepu",201.790805498489,"element_wts_cp_km2_x_protection"
26,"Tepu",277.214435246637,"element_wts_cp_km2_x_protection"
9,"Tepu",0.05,"element_wts_cp_km2_x_protection"
