,s1,s2,rgn_id,id,year,area_km2,category
488,Leucophaeus,pipixcan,21,1930,2021,79.4,0
489,Leucophaeus,pipixcan,6,2050,2021,150.6,0
490,Leucophaeus,pipixcan,1,1594,2021,96,0
491,Leucophaeus,pipixcan,13,1269,2019,132.1,0
492,Leucophaeus,pipixcan,29,1711,2019,200.1,0
493,Leucophaeus,pipixcan,8,1615,2019,159.5,0
494,Leucophaeus,pipixcan,14,2274,2019,44.2,0
495,Leucophaeus,pipixcan,18,2001,2019,77.2,0
496,Leucophaeus,pipixcan,4,1820,2019,154.9,0
497,Leucophaeus,pipixcan,11,1484,2018,32,0
498,Leucophaeus,pipixcan,17,1479,2018,52.5,0
499,Leucophaeus,pipixcan,8,1723,2018,144.4,0
500,Leucophaeus,pipixcan,24,1373,2018,24.9,0
501,Leucophaeus,pipixcan,6,2048,2019,56.9,0
502,Leucophaeus,pipixcan,14,2160,2019,119.1,0
503,Leucophaeus,pipixcan,6,1828,2019,201.6,0
504,Leucophaeus,pipixcan,10,1484,2018,27.8,0
505,Leucophaeus,pipixcan,8,1950,2018,89.3,0
506,Leucophaeus,pipixcan,23,2804,2018,119.9,0
507,Leucophaeus,pipixcan,19,3029,2018,208.8,0
508,Leucophaeus,pipixcan,8,822,2018,131.3,0
509,Leucophaeus,pipixcan,1,1481,2018,16,0
510,Leucophaeus,pipixcan,21,1819,2020,11.5,0
511,Leucophaeus,pipixcan,4,1931,2020,43,0
512,Leucophaeus,pipixcan,14,2275,2020,51.1,0
513,Leucophaeus,pipixcan,7,1373,2021,24.3,0
514,Leucophaeus,pipixcan,4,1706,2021,107.4,0
515,Leucophaeus,pipixcan,14,2048,2021,167.4,0
516,Leucophaeus,pipixcan,6,2163,2020,46.9,0
517,Leucophaeus,pipixcan,4,1819,2020,52.8,0
518,Leucophaeus,pipixcan,1,1368,2020,115,0
519,Leucophaeus,pipixcan,29,1598,2020,159.8,0
520,Leucophaeus,pipixcan,6,2277,2020,3.8,0
521,Leucophaeus,pipixcan,6,1938,2020,199.2,0
522,Leucophaeus,pipixcan,6,2276,2020,21.1,0
523,Leucophaeus,pipixcan,23,2806,2021,136.6,0
524,Leucophaeus,pipixcan,4,1932,2021,200.3,0
525,Leucophaeus,pipixcan,2,1618,2020,118.2,0
526,Leucophaeus,pipixcan,2,1063,2020,141.7,0
527,Leucophaeus,pipixcan,9,2271,2017,55.6,0
528,Leucophaeus,pipixcan,13,1496,2017,117.7,0
529,Leucophaeus,pipixcan,25,1713,2017,192.8,0
530,Leucophaeus,pipixcan,13,1493,2017,224.4,0
531,Leucophaeus,pipixcan,24,1374,2017,0.7,0
532,Leucophaeus,pipixcan,25,1488,2017,61.8,0
533,Leucophaeus,pipixcan,36,845,2017,97.4,0
534,Leucophaeus,pipixcan,36,846,2017,134.2,0
535,Leucophaeus,pipixcan,27,1603,2016,216,0
536,Leucophaeus,pipixcan,11,1597,2016,27.6,0
537,Leucophaeus,pipixcan,5,1486,2016,26.4,0
538,Leucophaeus,pipixcan,2,1054,2015,90.8,0
539,Leucophaeus,pipixcan,8,1159,2015,67,0
540,Leucophaeus,pipixcan,2,272,2015,27.5,0
541,Leucophaeus,pipixcan,17,1592,2018,17.3,0
542,Leucophaeus,pipixcan,23,2915,2018,216,0
543,Leucophaeus,pipixcan,32,3589,2018,42,0
544,Leucophaeus,pipixcan,1,1254,2014,78.4,0
545,Leucophaeus,pipixcan,25,1375,2014,9.8,0
546,Leucophaeus,pipixcan,25,1487,2014,35.8,0
547,Leucophaeus,pipixcan,21,2045,2014,126.1,0
548,Leucophaeus,pipixcan,9,2158,2014,32.1,0
549,Leucophaeus,pipixcan,8,1833,2014,81,0
550,Leucophaeus,pipixcan,2,1398,2013,103.8,0
551,Leucophaeus,pipixcan,5,1485,2021,78.4,0
552,Leucophaeus,pipixcan,2,1392,2013,165.9,0
553,Leucophaeus,pipixcan,6,2161,2013,60.8,0
554,Leucophaeus,pipixcan,29,1710,2013,56.1,0
555,Leucophaeus,pipixcan,2,1504,2013,143,0
556,Leucophaeus,pipixcan,32,3025,2013,19.9,0
557,Leucophaeus,pipixcan,6,1826,2012,188.3,0
558,Leucophaeus,pipixcan,33,1359,2011,197.1,0
559,Leucophaeus,pipixcan,29,1712,2010,129.4,0
560,Leucophaeus,pipixcan,2,1731,2010,37.6,0
561,Leucophaeus,pipixcan,17,1367,2008,189,0
562,Leucophaeus,pipixcan,8,486,2008,224.5,0
563,Leucophaeus,pipixcan,3,3720,2007,66.2,0
564,Leucophaeus,pipixcan,28,1822,2005,222,0
565,Leucophaeus,pipixcan,6,1827,2001,220.4,0
566,Leucophaeus,pipixcan,36,963,2001,101.3,0
567,Leucophaeus,pipixcan,8,2066,1993,42.6,0
568,Leucophaeus,pipixcan,29,1599,1990,124.4,0
569,Leucophaeus,pipixcan,2,1391,1978,89.5,0
570,Leucophaeus,pipixcan,10,1485,2021,34.8,0
571,Leucophaeus,pipixcan,27,1489,2021,64.5,0
572,Leucophaeus,pipixcan,25,1601,2020,196.7,0
573,Leucophaeus,pipixcan,8,1610,2020,145.8,0
574,Leucophaeus,pipixcan,13,1383,2018,133.2,0
575,Leucophaeus,pipixcan,23,3026,2017,87.4,0
576,Leucophaeus,pipixcan,6,1935,2020,188.6,0
577,Leucophaeus,pipixcan,14,1934,2020,203.8,0
578,Leucophaeus,pipixcan,8,1271,2020,65.6,0
579,Leucophaeus,pipixcan,24,1486,2020,86.3,0
580,Leucophaeus,pipixcan,8,1384,2020,137.9,0
581,Leucophaeus,pipixcan,4,1933,2020,124,0
582,Leucophaeus,pipixcan,6,1936,2020,196.3,0
583,Leucophaeus,pipixcan,13,1382,2020,142.1,0
584,Leucophaeus,pipixcan,28,1596,2020,88.4,0
585,Leucophaeus,pipixcan,27,1492,2018,194.2,0
586,Leucophaeus,pipixcan,8,1501,2018,190.2,0
587,Leucophaeus,pipixcan,27,1490,2018,176.1,0
588,Leucophaeus,pipixcan,27,1605,2018,160.4,0
589,Leucophaeus,pipixcan,27,1377,2017,54.5,0
590,Leucophaeus,pipixcan,2,1393,2017,96.5,0
591,Leucophaeus,pipixcan,1,1480,2020,55.6,0
592,Leucophaeus,pipixcan,23,2805,2020,117.8,0
593,Leucophaeus,pipixcan,6,2053,2018,45.7,0
594,Leucophaeus,pipixcan,2,827,2020,223,0
595,Leucophaeus,pipixcan,13,1495,2017,205.6,0
596,Leucophaeus,pipixcan,2,1617,2020,82.5,0
597,Leucophaeus,pipixcan,8,1389,2018,144.4,0
598,Leucophaeus,pipixcan,2,1730,2014,63.2,0
599,Leucophaeus,pipixcan,27,1378,2017,46.2,0
600,Leucophaeus,pipixcan,8,824,2018,218.9,0
601,Leucophaeus,pipixcan,16,1252,2020,176.8,0
602,Leucophaeus,pipixcan,13,1606,2017,197.8,0
603,Leucophaeus,pipixcan,8,1164,2018,25.2,0
604,Leucophaeus,pipixcan,2,1508,2013,101.9,0
605,Leucophaeus,pipixcan,2,1050,2015,7.4,0
606,Leucophaeus,pipixcan,2,1845,2014,58.2,0
607,Leucophaeus,pipixcan,36,501,2017,224.5,0
608,Leucophaeus,pipixcan,9,2382,2018,25.5,0
609,Lontra,felina,27,588,2015,224.5,0.4
610,Lontra,felina,27,1604,2014,200.9,0.4
611,Lontra,felina,27,701,2015,224.1,0.4
612,Lontra,felina,33,1359,2016,197.1,0.4
613,Lontra,felina,1,1142,2016,207.9,0.4
614,Macronectes,giganteus,14,2158,2021,27.1,0.4
615,Macronectes,giganteus,13,1493,2021,224.4,0.4
616,Macronectes,giganteus,23,3026,2021,87.4,0.4
617,Macronectes,giganteus,3,3720,2021,66.2,0.4
618,Macronectes,giganteus,20,4041,2021,218,0.4
619,Macronectes,giganteus,1,1594,2021,96,0.4
620,Macronectes,giganteus,13,1495,2021,205.6,0.4
621,Macronectes,giganteus,4,1933,2021,124,0.4
622,Macronectes,giganteus,3,4172,2021,46.4,0.4
623,Macronectes,giganteus,23,2694,2021,181,0.4
624,Macronectes,giganteus,8,1723,2020,144.4,0.4
625,Macronectes,giganteus,18,1437,2020,62.2,0.4
626,Macronectes,giganteus,13,1609,2021,135.8,0.4
627,Macronectes,giganteus,3,2700,2021,184.9,0.4
628,Macronectes,giganteus,23,1559,2020,53.1,0.4
629,Macronectes,giganteus,23,2581,2020,25.2,0.4
630,Macronectes,giganteus,3,3041,2021,92.5,0.4
631,Macronectes,giganteus,2,1731,2021,37.6,0.4
632,Macronectes,giganteus,23,2355,2020,196.1,0.4
633,Macronectes,giganteus,4,1932,2020,200.3,0.4
634,Macronectes,giganteus,23,2014,2020,89,0.4
635,Macronectes,giganteus,23,2127,2020,32,0.4
636,Macronectes,giganteus,23,2013,2020,28.1,0.4
637,Macronectes,giganteus,3,4288,2020,223.4,0.4
638,Macronectes,giganteus,8,2066,2020,42.6,0.4
639,Macronectes,giganteus,3,4854,2020,223,0.4
640,Macronectes,giganteus,2,157,2020,219.9,0.4
641,Macronectes,giganteus,18,868,2020,114.4,0.4
642,Macronectes,giganteus,3,4857,2020,223,0.4
643,Macronectes,giganteus,23,1674,2020,74,0.4
644,Macronectes,giganteus,2,1392,2021,165.9,0.4
645,Macronectes,giganteus,18,420,2020,219.3,0.4
646,Macronectes,giganteus,23,2914,2021,158.6,0.4
647,Macronectes,giganteus,8,1610,2021,145.8,0.4
648,Macronectes,giganteus,3,4852,2020,201.2,0.4
649,Macronectes,giganteus,18,532,2020,219.7,0.4
650,Macronectes,giganteus,18,1321,2021,76.5,0.4
651,Macronectes,giganteus,21,1931,2020,139.9,0.4
652,Macronectes,giganteus,8,2065,2020,70.8,0.4
653,Macronectes,giganteus,3,4177,2020,174,0.4
654,Macronectes,giganteus,23,2241,2020,209.1,0.4
655,Macronectes,giganteus,3,2134,2020,150.4,0.4
656,Macronectes,giganteus,2,827,2020,223,0.4
657,Macronectes,giganteus,18,404,2020,69.2,0.4
658,Macronectes,giganteus,23,2803,2021,72.4,0.4
659,Macronectes,giganteus,23,2128,2021,149.6,0.4
660,Macronectes,giganteus,23,2915,2021,216,0.4
661,Macronectes,giganteus,19,3029,2021,208.8,0.4
662,Macronectes,giganteus,27,1492,2020,194.2,0.4
663,Macronectes,giganteus,19,3030,2021,209.8,0.4
664,Macronectes,giganteus,23,2806,2021,136.6,0.4
665,Macronectes,giganteus,2,717,2021,199.5,0.4
666,Macronectes,giganteus,8,937,2021,136.7,0.4
667,Macronectes,giganteus,3,4510,2021,58.4,0.4
668,Macronectes,giganteus,23,2805,2021,117.8,0.4
669,Macronectes,giganteus,20,3589,2021,42.1,0.4
670,Macronectes,giganteus,18,180,2020,224.5,0.4
671,Macronectes,giganteus,8,1613,2020,104.3,0.4
672,Macronectes,giganteus,6,1717,2020,224.4,0.4
673,Macronectes,giganteus,2,156,2020,189.2,0.4
674,Macronectes,giganteus,3,4517,2020,149.3,0.4
675,Macronectes,giganteus,19,3142,2021,7.4,0.4
676,Macronectes,giganteus,28,1708,2020,224.4,0.4
677,Macronectes,giganteus,25,1487,2020,35.8,0.4
678,Macronectes,giganteus,2,1844,2020,22.2,0.4
679,Macronectes,giganteus,2,1957,2020,50,0.4
680,Macronectes,giganteus,4,1706,2020,107.4,0.4
681,Macronectes,giganteus,3,4964,2019,137,0.4
682,Macronectes,giganteus,34,2923,2019,120.2,0.4
683,Macronectes,giganteus,21,2045,2020,126.1,0.4
684,Macronectes,giganteus,23,2582,2021,169.4,0.4
685,Macronectes,giganteus,13,1382,2020,142.1,0.4
686,Macronectes,giganteus,3,3831,2020,10.2,0.4
687,Macronectes,giganteus,23,1565,2020,121.5,0.4
688,Macronectes,giganteus,13,1608,2020,157.7,0.4
689,Macronectes,giganteus,18,749,2019,115.1,0.4
690,Macronectes,giganteus,36,841,2020,217.9,0.4
691,Macronectes,giganteus,3,4628,2020,223.2,0.4
692,Macronectes,giganteus,36,731,2020,149.7,0.4
693,Macronectes,giganteus,23,2802,2021,4.2,0.4
694,Macronectes,giganteus,18,2001,2021,77.2,0.4
695,Macronectes,giganteus,2,1618,2021,118.2,0.4
696,Macronectes,giganteus,1,1255,2019,26.7,0.4
697,Macronectes,giganteus,8,1386,2021,107.5,0.4
698,Macronectes,giganteus,34,3036,2021,21.3,0.4
699,Macronectes,giganteus,23,2809,2021,106.6,0.4
700,Macronectes,giganteus,18,1325,2021,113,0.4
701,Macronectes,giganteus,3,5192,2021,67.3,0.4
702,Macronectes,giganteus,18,1552,2021,75.7,0.4
703,Macronectes,giganteus,3,2815,2021,102.3,0.4
704,Macronectes,giganteus,34,3602,2021,116.4,0.4
705,Macronectes,giganteus,32,3814,2021,122.5,0.4
706,Macronectes,giganteus,20,3139,2021,216.2,0.4
707,Macronectes,giganteus,34,3375,2021,179.1,0.4
708,Macronectes,giganteus,3,2587,2021,149.9,0.4
709,Macronectes,giganteus,34,2924,2021,52.8,0.4
710,Macronectes,giganteus,3,4171,2021,39.5,0.4
711,Macronectes,giganteus,34,3489,2021,156.4,0.4
712,Macronectes,giganteus,23,3149,2021,82.4,0.4
713,Macronectes,giganteus,1,1368,2020,115,0.4
714,Macronectes,giganteus,6,1604,2020,23.5,0.4
715,Macronectes,giganteus,3,4624,2021,48,0.4
716,Macronectes,giganteus,8,1953,2021,95.7,0.4
717,Macronectes,giganteus,18,409,2019,55.5,0.4
718,Macronectes,giganteus,4,1931,2019,43,0.4
719,Macronectes,giganteus,3,3494,2021,45.9,0.4
720,Macronectes,giganteus,3,4518,2021,215.3,0.4
721,Macronectes,giganteus,3,4058,2021,81.8,0.4
722,Macronectes,giganteus,20,4155,2021,147.6,0.4
723,Macronectes,giganteus,3,4404,2021,149.9,0.4
724,Macronectes,giganteus,23,2245,2021,145.3,0.4
725,Macronectes,giganteus,3,4284,2021,52,0.4
726,Macronectes,giganteus,3,4631,2021,205,0.4
727,Macronectes,giganteus,3,4738,2021,117.2,0.4
728,Macronectes,giganteus,20,3703,2020,19.5,0.4
729,Macronectes,giganteus,3,4173,2021,115.5,0.4
730,Macronectes,giganteus,27,1489,2019,64.5,0.4
731,Macronectes,giganteus,25,1488,2019,61.8,0.4
732,Macronectes,giganteus,2,499,2019,224.5,0.4
733,Macronectes,giganteus,2,1507,2019,76.5,0.4
734,Macronectes,giganteus,18,965,2019,60.7,0.4
735,Macronectes,giganteus,27,1039,2019,179.5,0.4
736,Macronectes,giganteus,23,2807,2021,189.7,0.4
737,Macronectes,giganteus,3,4632,2020,214.3,0.4
738,Macronectes,giganteus,17,1140,2020,46.2,0.4
739,Macronectes,giganteus,31,2012,2020,42.3,0.4
740,Macronectes,giganteus,23,2017,2019,105.9,0.4
741,Macronectes,giganteus,23,1905,2019,159,0.4
742,Macronectes,giganteus,2,1167,2019,92.8,0.4
743,Macronectes,giganteus,18,1328,2019,82.9,0.4
744,Macronectes,giganteus,3,4967,2019,208,0.4
745,Macronectes,giganteus,23,1446,2019,87.7,0.4
746,Macronectes,giganteus,23,2468,2019,191.3,0.4
747,Macronectes,giganteus,30,1360,2020,75,0.4
748,Macronectes,giganteus,3,5191,2020,172.4,0.4
749,Macronectes,giganteus,3,5079,2019,222.8,0.4
750,Macronectes,giganteus,2,268,2019,55.4,0.4
751,Macronectes,giganteus,10,1484,2018,27.8,0.4
752,Macronectes,giganteus,18,1095,2018,190.8,0.4
753,Macronectes,giganteus,10,1485,2018,34.8,0.4
754,Macronectes,giganteus,18,980,2018,111.3,0.4
755,Macronectes,giganteus,3,4401,2018,223.3,0.4
756,Macronectes,giganteus,18,1665,2018,65.2,0.4
757,Macronectes,giganteus,23,3028,2018,67,0.4
758,Macronectes,giganteus,18,648,2018,183.8,0.4
759,Macronectes,giganteus,8,822,2018,131.3,0.4
760,Macronectes,giganteus,27,1605,2018,160.4,0.4
761,Macronectes,giganteus,23,2810,2018,39.7,0.4
762,Macronectes,giganteus,3,2361,2018,151.6,0.4
763,Macronectes,giganteus,32,3927,2018,143.9,0.4
764,Macronectes,giganteus,3,4856,2018,222.2,0.4
765,Macronectes,giganteus,18,1776,2018,122.3,0.4
766,Macronectes,giganteus,18,1315,2018,108.2,0.4
767,Macronectes,giganteus,3,4633,2018,1.2,0.4
768,Macronectes,giganteus,32,3589,2021,42,0.4
769,Macronectes,giganteus,21,1818,2018,39.3,0.4
770,Macronectes,giganteus,19,3369,2018,145.3,0.4
771,Macronectes,giganteus,36,614,2018,224.5,0.4
772,Macronectes,giganteus,8,1611,2018,220.2,0.4
773,Macronectes,giganteus,8,1164,2018,25.2,0.4
774,Macronectes,giganteus,1,1254,2020,78.4,0.4
775,Macronectes,giganteus,18,1195,2020,72.1,0.4
776,Macronectes,giganteus,2,274,2019,224.5,0.4
777,Macronectes,giganteus,25,1247,2020,38.7,0.4
778,Macronectes,giganteus,3,3266,2020,31,0.4
779,Macronectes,giganteus,17,1254,2020,76,0.4
780,Macronectes,giganteus,14,2048,2020,167.4,0.4
781,Macronectes,giganteus,6,1716,2020,180.6,0.4
782,Macronectes,giganteus,18,1330,2020,138,0.4
783,Macronectes,giganteus,36,388,2020,224.5,0.4
784,Macronectes,giganteus,8,1502,2020,143.1,0.4
785,Macronectes,giganteus,2,160,2020,221.5,0.4
786,Macronectes,giganteus,25,1713,2020,192.8,0.4
787,Macronectes,giganteus,13,1606,2020,197.8,0.4
788,Macronectes,giganteus,25,1601,2020,196.7,0.4
789,Macronectes,giganteus,2,1063,2020,141.7,0.4
790,Macronectes,giganteus,8,1501,2020,190.2,0.4
791,Macronectes,giganteus,18,1193,2018,60.5,0.4
792,Macronectes,giganteus,23,3148,2018,155.7,0.4
793,Macronectes,giganteus,31,1900,2018,36.4,0.4
794,Macronectes,giganteus,34,3828,2018,2.5,0.4
795,Macronectes,giganteus,3,4737,2018,116.9,0.4
796,Macronectes,giganteus,4,1820,2018,154.9,0.4
797,Macronectes,giganteus,23,2695,2018,183.4,0.4
798,Macronectes,giganteus,3,2247,2018,102.3,0.4
799,Macronectes,giganteus,18,1210,2018,100.6,0.4
800,Macronectes,giganteus,18,979,2017,91.3,0.4
801,Macronectes,giganteus,3,5080,2017,90.9,0.4
802,Macronectes,giganteus,18,1094,2017,72.1,0.4
803,Macronectes,giganteus,18,1097,2017,104.8,0.4
804,Macronectes,giganteus,18,1091,2017,71.5,0.4
805,Macronectes,giganteus,18,1093,2017,106.9,0.4
806,Macronectes,giganteus,20,3253,2017,110,0.4
807,Macronectes,giganteus,18,1889,2017,145.4,0.4
808,Macronectes,giganteus,17,1253,2018,224.4,0.4
809,Macronectes,giganteus,36,275,2019,205.3,0.4
810,Macronectes,giganteus,2,44,2017,100.4,0.4
811,Macronectes,giganteus,23,651,2017,178.4,0.4
812,Macronectes,giganteus,2,46,2017,203.9,0.4
813,Macronectes,giganteus,23,2015,2017,23.9,0.4
814,Macronectes,giganteus,18,972,2017,145.9,0.4
815,Macronectes,giganteus,24,1486,2017,86.3,0.4
816,Macronectes,giganteus,33,1358,2020,175.5,0.4
817,Macronectes,giganteus,4,1707,2017,156.7,0.4
818,Macronectes,giganteus,14,2047,2017,115.1,0.4
819,Macronectes,giganteus,23,1906,2017,139.8,0.4
820,Macronectes,giganteus,36,845,2017,97.4,0.4
821,Macronectes,giganteus,18,975,2017,122.3,0.4
822,Macronectes,giganteus,36,846,2017,134.2,0.4
823,Macronectes,giganteus,18,623,2017,38.5,0.4
824,Macronectes,giganteus,3,4742,2017,223.1,0.4
825,Macronectes,giganteus,3,3379,2017,109.6,0.4
826,Macronectes,giganteus,3,4287,2017,222.2,0.4
827,Macronectes,giganteus,23,2913,2017,107.6,0.4
828,Macronectes,giganteus,21,1930,2017,79.4,0.4
829,Macronectes,giganteus,18,1323,2017,114.8,0.4
830,Macronectes,giganteus,18,976,2017,79.2,0.4
831,Macronectes,giganteus,18,419,2017,224.5,0.4
832,Macronectes,giganteus,27,1378,2017,46.2,0.4
833,Macronectes,giganteus,27,1490,2017,176.1,0.4
834,Macronectes,giganteus,23,2916,2017,156.3,0.4
835,Macronectes,giganteus,18,748,2017,163,0.4
836,Macronectes,giganteus,3,4627,2017,201.5,0.4
837,Macronectes,giganteus,3,4743,2017,222.3,0.4
838,Macronectes,giganteus,18,1324,2017,115,0.4
839,Macronectes,giganteus,3,4968,2016,148.4,0.4
840,Macronectes,giganteus,23,2922,2016,12.4,0.4
841,Macronectes,giganteus,23,877,2016,50.5,0.4
842,Macronectes,giganteus,18,289,2016,151.3,0.4
843,Macronectes,giganteus,18,401,2016,142.2,0.4
844,Macronectes,giganteus,23,2919,2016,137.5,0.4
845,Macronectes,giganteus,18,650,2016,190.5,0.4
846,Macronectes,giganteus,18,1316,2016,46.5,0.4
847,Macronectes,giganteus,31,1784,2016,49.1,0.4
848,Macronectes,giganteus,3,3719,2016,7.8,0.4
849,Macronectes,giganteus,23,2358,2016,123.3,0.4
850,Macronectes,giganteus,31,1104,2016,62.2,0.4
851,Macronectes,giganteus,36,963,2016,101.3,0.4
852,Macronectes,giganteus,18,971,2015,114.3,0.4
853,Macronectes,giganteus,2,1281,2015,118.2,0.4
854,Macronectes,giganteus,18,861,2015,120.3,0.4
855,Macronectes,giganteus,18,1090,2015,71.6,0.4
856,Macronectes,giganteus,18,1209,2015,122.6,0.4
857,Macronectes,giganteus,18,1204,2015,89.7,0.4
858,Macronectes,giganteus,31,1673,2015,58.1,0.4
859,Macronectes,giganteus,3,4406,2015,146.3,0.4
860,Macronectes,giganteus,18,877,2015,174,0.4
861,Macronectes,giganteus,23,2016,2015,83.6,0.4
862,Macronectes,giganteus,19,2916,2015,68.5,0.4
863,Macronectes,giganteus,18,636,2015,203.4,0.4
864,Macronectes,giganteus,18,747,2015,148.9,0.4
865,Macronectes,giganteus,36,730,2015,218.9,0.4
866,Macronectes,giganteus,3,2474,2015,195.5,0.4
867,Macronectes,giganteus,18,1104,2014,100.7,0.4
868,Macronectes,giganteus,18,872,2014,119.6,0.4
869,Macronectes,giganteus,6,2049,2014,85.5,0.4
870,Macronectes,giganteus,6,1826,2014,188.3,0.4
871,Macronectes,giganteus,8,1384,2014,137.9,0.4
872,Macronectes,giganteus,3,3265,2014,2.9,0.4
873,Macronectes,giganteus,23,2804,2014,119.9,0.4
874,Macronectes,giganteus,6,1828,2014,201.6,0.4
875,Macronectes,giganteus,2,1505,2014,164.5,0.4
876,Macronectes,giganteus,2,1508,2013,101.9,0.4
877,Macronectes,giganteus,20,3702,2013,111.1,0.4
878,Macronectes,giganteus,14,2276,2013,28.7,0.4
879,Macronectes,giganteus,13,1269,2013,132.1,0.4
880,Macronectes,giganteus,20,3816,2013,144.3,0.4
881,Macronectes,giganteus,18,414,2013,190.2,0.4
882,Macronectes,giganteus,3,3153,2013,108.5,0.4
883,Macronectes,giganteus,27,1715,2013,134.5,0.4
884,Macronectes,giganteus,18,1211,2013,107,0.4
885,Macronectes,giganteus,18,294,2013,224.5,0.4
886,Macronectes,giganteus,20,3138,2012,57.8,0.4
887,Macronectes,giganteus,18,1318,2010,5.2,0.4
888,Macronectes,giganteus,18,1435,2010,17.4,0.4
889,Macronectes,giganteus,18,513,2010,57.3,0.4
890,Macronectes,giganteus,2,1051,2010,94.2,0.4
891,Macronectes,giganteus,2,1278,2010,23.2,0.4
892,Macronectes,giganteus,29,1712,2010,129.4,0.4
893,Macronectes,giganteus,18,179,2010,218.6,0.4
894,Macronectes,giganteus,18,1549,2009,26.3,0.4
895,Macronectes,giganteus,2,828,2009,167.7,0.4
896,Macronectes,giganteus,2,941,2009,66,0.4
897,Macronectes,giganteus,8,1952,2009,82.7,0.4
898,Macronectes,giganteus,18,1438,2008,86.8,0.4
899,Macronectes,giganteus,32,3702,2008,65.7,0.4
900,Macronectes,giganteus,19,3028,2007,157,0.4
901,Macronectes,giganteus,18,981,2006,189.1,0.4
902,Macronectes,giganteus,3,4970,2006,29.8,0.4
903,Macronectes,giganteus,23,1673,2005,24.8,0.4
904,Macronectes,giganteus,20,3364,2005,167.2,0.4
905,Macronectes,giganteus,2,1958,2005,4.2,0.4
906,Macronectes,giganteus,3,3268,2004,83.8,0.4
907,Macronectes,giganteus,34,3150,2003,36.8,0.4
908,Macronectes,giganteus,23,3031,2003,139.9,0.4
909,Macronectes,giganteus,3,2359,2003,101.3,0.4
910,Macronectes,giganteus,36,171,2003,224.2,0.4
911,Macronectes,giganteus,18,983,2003,205.8,0.4
912,Macronectes,giganteus,34,3258,2001,142.6,0.4
913,Macronectes,giganteus,13,1607,2001,199.9,0.4
914,Macronectes,giganteus,2,492,2000,189.8,0.4
915,Macronectes,giganteus,18,970,2000,110.3,0.4
916,Macronectes,giganteus,5,1485,1999,78.4,0.4
917,Macronectes,giganteus,31,2124,1999,112.6,0.4
918,Macronectes,giganteus,18,1891,1998,64,0.4
919,Macronectes,giganteus,2,1391,1978,89.5,0.4
920,Macronectes,giganteus,18,644,1978,184.4,0.4
921,Macronectes,giganteus,3,3606,2021,62.4,0.4
922,Macronectes,giganteus,18,864,2019,84.7,0.4
923,Macronectes,giganteus,29,1598,2019,159.8,0.4
924,Macronectes,giganteus,17,1479,2019,52.5,0.4
925,Macronectes,giganteus,2,1398,2019,103.8,0.4
926,Macronectes,giganteus,23,3145,2019,98.9,0.4
927,Macronectes,giganteus,18,966,2019,57.1,0.4
928,Macronectes,giganteus,2,1287,2021,87.7,0.4
929,Macronectes,giganteus,23,2917,2017,210.8,0.4
930,Macronectes,giganteus,3,2246,2017,95.6,0.4
931,Macronectes,giganteus,6,2050,2021,150.6,0.4
932,Macronectes,giganteus,34,3716,2021,128.1,0.4
933,Macronectes,giganteus,31,1218,2021,180.4,0.4
934,Macronectes,giganteus,2,604,2019,170.2,0.4
935,Macronectes,giganteus,18,1551,2021,31,0.4
936,Macronectes,giganteus,3,4851,2021,140.2,0.4
937,Macronectes,giganteus,23,2019,2017,108.5,0.4
938,Macronectes,giganteus,3,3945,2021,72.9,0.4
939,Macronectes,giganteus,18,1439,2021,129,0.4
940,Macronectes,giganteus,18,1777,2021,78.6,0.4
941,Macronectes,giganteus,3,4630,2019,176.6,0.4
942,Macronectes,giganteus,18,967,2019,42.5,0.4
943,Macronectes,giganteus,18,66,2019,147.1,0.4
944,Macronectes,giganteus,34,3038,2019,51.2,0.4
945,Macronectes,giganteus,18,1317,2019,57.8,0.4
946,Macronectes,giganteus,2,943,2019,64.2,0.4
947,Macronectes,giganteus,6,2053,2018,45.7,0.4
948,Macronectes,giganteus,3,4519,2019,120.7,0.4
949,Macronectes,giganteus,2,830,2019,96.5,0.4
950,Macronectes,giganteus,2,379,2019,170.2,0.4
951,Macronectes,giganteus,23,2129,2019,90.1,0.4
952,Macronectes,giganteus,27,1491,2019,220.4,0.4
953,Macronectes,giganteus,6,1938,2019,199.2,0.4
954,Macronectes,giganteus,14,1934,2019,203.8,0.4
955,Macronectes,giganteus,14,2275,2019,51.1,0.4
956,Macronectes,giganteus,3,5078,2021,156.2,0.4
957,Macronectes,giganteus,3,4397,2021,5,0.4
958,Macronectes,giganteus,2,1053,2019,138.5,0.4
959,Macronectes,giganteus,18,1092,2019,73.8,0.4
960,Macronectes,giganteus,23,3027,2021,163.3,0.4
961,Macronectes,giganteus,3,4515,2019,161.1,0.4
962,Macronectes,giganteus,3,3832,2019,61,0.4
963,Macronectes,giganteus,3,2927,2019,79.7,0.4
964,Macronectes,giganteus,8,1045,2018,124.9,0.4
965,Macronectes,giganteus,6,1936,2018,196.3,0.4
966,Macronectes,giganteus,8,1837,2018,109.1,0.4
967,Macronectes,giganteus,19,3031,2019,78.4,0.4
968,Macronectes,giganteus,2,272,2019,27.5,0.4
969,Macronectes,giganteus,23,3146,2019,148.6,0.4
970,Macronectes,giganteus,2,158,2019,168.3,0.4
971,Macronectes,giganteus,3,4629,2019,223.2,0.4
