"";"Comuna";"Year";"MeanSust_coef_final";"Sustcoef_norm"
"471";"QUEILÉN";"2019";1172,93754285714;0,358100504018836
"472";"QUEILÉN";"2020";1740,66312;0,531576314703761
"473";"QUEILÉN";"2021";1655,41298;0,505527044170751
"474";"QUELLÓN";"1997";75,05;0
"475";"QUELLÓN";"1998";279,4;0,0410116869024995
"476";"QUELLÓN";"1999";490,2;0,0833178459386967
"477";"QUELLÓN";"2000";253,1;0,0357334516906779
"478";"QUELLÓN";"2001";309,733333333333;0,0470993853090364
"479";"QUELLÓN";"2002";198,575;0,0247906465604661
"480";"QUELLÓN";"2003";109,525;0,00691890338127561
"481";"QUELLÓN";"2004";147,6;0,0145603028371732
"482";"QUELLÓN";"2005";133,36;0,0117024294753352
"483";"QUELLÓN";"2006";388,55;0,0629173664983293
"484";"QUELLÓN";"2007";247,525;0,0346145862417842
"485";"QUELLÓN";"2008";230,58;0,0312138373572094
"486";"QUELLÓN";"2009";321,4;0,0494408077730891
"487";"QUELLÓN";"2010";5057,77603333333;1
"488";"QUELLÓN";"2011";3839,31535;0,755463038669575
"489";"QUELLÓN";"2012";4485,67208333333;0,885182539402578
"490";"QUELLÓN";"2013";4828,39956;0,953965666223899
"491";"QUELLÓN";"2014";3213,26188333333;0,629818268622315
"492";"QUELLÓN";"2015";3452,4761;0,67782697210438
"493";"QUELLÓN";"2016";2966,7936;0,580353722170329
"494";"QUELLÓN";"2017";3577,66992;0,702952539747971
"495";"QUELLÓN";"2018";2256,70631428571;0,437843923123791
"496";"QUELLÓN";"2019";2568,15748333333;0,500350102866382
"497";"QUELLÓN";"2020";2439,64884285714;0,474559272783312
"498";"QUELLÓN";"2021";1985,83888571429;0,383482630377735
"499";"QUEMCHI";"1997";0,9;0
"500";"QUEMCHI";"1998";82,8;0,0669432127020455
"501";"QUEMCHI";"1999";81,3;0,0657171465353414
"502";"QUEMCHI";"2000";32,65;0,0259517338619041
"503";"QUEMCHI";"2001";13,35;0,0101763491836443
"504";"QUEMCHI";"2002";162;0,131679506304024
"505";"QUEMCHI";"2003";118,525;0,0961440219057155
"506";"QUEMCHI";"2004";68,4;0,0551729775016858
"507";"QUEMCHI";"2005";306,9;0,250117498007642
"508";"QUEMCHI";"2006";1224,325;1
"509";"QUEMCHI";"2007";347,833333333333;0,283575481401257
"510";"QUEMCHI";"2008";242;0,197069701861577
"511";"QUEMCHI";"2009";341,433333333333;0,278344265756653
"512";"QUEMCHI";"2010";678,0549;0,553491141671946
"513";"QUEMCHI";"2011";648,11535;0,529019228804381
"514";"QUEMCHI";"2012";257,098575;0,209410936510207
"515";"QUEMCHI";"2013";328,5791;0,26783750536404
"516";"QUEMCHI";"2014";316,7642;0,258180272595378
"517";"QUEMCHI";"2015";451,89148;0,368630263399882
"518";"QUEMCHI";"2016";325,512825;0,265331201340499
"519";"QUEMCHI";"2017";281,73534;0,229548472525901
"520";"QUEMCHI";"2018";332,58605;0,271112695915156
"521";"QUEMCHI";"2019";459,14015;0,374555162760284
"522";"QUEMCHI";"2020";409,3317;0,333842859186301
"523";"QUEMCHI";"2021";194,43886;0,158194298792325
"524";"QUINCHAO";"1997";3;0,011772990295449
"525";"QUINCHAO";"1998";1,8;0,00576125057011332
"526";"QUINCHAO";"2001";1,65;0,00500978310444636
"527";"QUINCHAO";"2002";2,7;0,010270055364115
"528";"QUINCHAO";"2003";0,7;0,000250489155222318
"529";"QUINCHAO";"2004";7,7;0,0353189708863468
"530";"QUINCHAO";"2005";5,2;0,0227945131252309
"531";"QUINCHAO";"2006";1,4;0,00375733732833477
"532";"QUINCHAO";"2007";1,9;0,00626222888055795
"533";"QUINCHAO";"2008";1;0,00175342408655623
"534";"QUINCHAO";"2009";0,65;0
"535";"QUINCHAO";"2010";37,9815666666667;0,18702305194918
"536";"QUINCHAO";"2011";53,422375;0,264378152656508
"537";"QUINCHAO";"2012";151,54385;0,755945460294864
"538";"QUINCHAO";"2013";55,73316;0,275954684307516
"539";"QUINCHAO";"2014";40,82146;0,201250301588943
"540";"QUINCHAO";"2015";200,25944;1
"541";"QUINCHAO";"2016";114,280433333333;0,569263825064252
"542";"QUINCHAO";"2017";30,49595;0,149521736046151
"543";"QUINCHAO";"2018";21,55922;0,104750657083152
"544";"QUINCHAO";"2019";43,7604666666667;0,215974087531465
"545";"QUINCHAO";"2020";9,223525;0,0429515006905485
"546";"QUINCHAO";"2021";5,54806;0,0245382182325646
"547";"RÍO NEGRO";"2017";1,62;NA
"548";"RÍO VERDE";"2016";2,41645;0
"549";"RÍO VERDE";"2017";17,225775;0,60747980786191
"550";"RÍO VERDE";"2018";14,8469;0,509898147122646
"551";"RÍO VERDE";"2019";26,79475;1
"552";"RÍO VERDE";"2020";18,8802333333333;0,675345833521342
"553";"RÍO VERDE";"2021";15,0567;0,518504161487881
"554";"SAN JUAN DE LA COSTA";"2003";0,5;0,00234453048175863
"555";"SAN JUAN DE LA COSTA";"2010";0,305466666666667;0
"556";"SAN JUAN DE LA COSTA";"2011";13,2138571428571;0,155572900660751
"557";"SAN JUAN DE LA COSTA";"2012";20,5916;0,244490016914084
"558";"SAN JUAN DE LA COSTA";"2013";34,4177;0,411123222331372
"559";"SAN JUAN DE LA COSTA";"2014";20,68044;0,245560723329434
"560";"SAN JUAN DE LA COSTA";"2015";11,8816;0,139516436570779
"561";"SAN JUAN DE LA COSTA";"2016";38,10575;0,455571880538619
"562";"SAN JUAN DE LA COSTA";"2017";83,278725;1
"563";"SAN JUAN DE LA COSTA";"2018";33,1855666666667;0,396273457984606
"564";"SAN JUAN DE LA COSTA";"2019";20,85992;0,2477238298966
"565";"SAN JUAN DE LA COSTA";"2020";23,28918;0,277001455589456
"566";"SAN JUAN DE LA COSTA";"2021";29,38128;0,35042390665828
"567";"TORTEL";"2005";0,5;0,00124901542192792
"568";"TORTEL";"2008";5,4;0,0146440155695463
"569";"TORTEL";"2011";0,0538;2,92503064447993e-05
"570";"TORTEL";"2012";0,0748;8,66574499345923e-05
"571";"TORTEL";"2013";1,10335;0,00289837732785967
"572";"TORTEL";"2016";101,9472;0,27857253766182
"573";"TORTEL";"2017";61,521;0,168060506035769
"574";"TORTEL";"2018";245,5036;0,671008864027445
"575";"TORTEL";"2019";365,851233333333;1
"576";"TORTEL";"2020";0,0431;0
"577";"TORTEL";"2021";190,1592;0,519715344400945
